Latitude (decimal degrees):	52.486
Longitude (decimal degrees):	-1.890
Elevation (m):	130
Radiation database:	PVGIS-SARAH2


Slope: 52 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.6
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20090914:1111,50.69,0.0,105.25,5.12,39.86,14.27,4.41,0.0
20090914:1211,90.88,1.52,173.79,8.49,40.98,14.8,4.41,0.0
20090914:1311,225.46,131.88,280.09,15.53,39.0,15.33,4.41,0.0
20090914:1411,128.21,33.02,207.85,10.64,34.29,15.86,4.48,0.0
20090914:1511,103.24,29.4,168.35,8.68,27.53,15.86,4.21,0.0
20090914:1611,38.08,1.4,82.15,4.03,19.44,15.86,4.14,0.0
20090914:1711,40.89,27.84,66.66,3.91,10.61,15.33,3.86,0.0
20090914:1811,0.0,0.0,0.0,0.0,0.0,14.8,3.93,0.0
20090914:1911,0.0,0.0,0.0,0.0,0.0,13.74,4.34,0.0
20090914:2011,0.0,0.0,0.0,0.0,0.0,12.68,4.62,0.0
20090914:2111,0.0,0.0,0.0,0.0,0.0,12.15,4.48,0.0
20090914:2211,0.0,0.0,0.0,0.0,0.0,11.61,4.41,0.0
20090914:2311,0.0,0.0,0.0,0.0,0.0,11.61,4.21,0.0
20090915:0011,0.0,0.0,0.0,0.0,0.0,11.09,4.14,0.0
20090915:0111,0.0,0.0,0.0,0.0,0.0,11.09,4.0,0.0
20090915:0211,0.0,0.0,0.0,0.0,0.0,11.09,4.0,0.0
20090915:0311,0.0,0.0,0.0,0.0,0.0,11.09,4.07,0.0
20090915:0411,0.0,0.0,0.0,0.0,0.0,11.09,4.07,0.0
20090915:0511,0.0,0.0,0.0,0.0,0.0,11.61,4.28,0.0
20090915:0611,2.74,0.57,13.55,0.7,3.8,11.61,4.34,0.0
20090915:0711,21.33,1.32,50.78,2.5,12.87,12.15,5.66,0.0
20090915:0811,38.32,0.0,82.76,4.03,21.53,12.68,6.48,0.0
20090915:0911,34.52,0.0,76.33,3.72,29.29,13.74,6.55,0.0
20090915:1011,143.5,44.09,221.72,11.46,35.52,15.33,6.48,0.0
20090915:1111,108.72,9.19,197.74,9.78,39.5,16.39,6.28,0.0
20090915:1211,92.43,1.53,177.81,8.68,40.6,16.92,5.52,0.0
20090915:1311,71.6,0.0,143.01,6.96,38.61,16.92,5.86,0.0
20090915:1411,58.78,0.0,120.52,5.87,33.9,16.92,6.34,0.0
20090915:1511,66.18,4.46,129.29,6.37,27.15,17.45,6.76,0.0
20090915:1611,116.62,88.38,136.37,8.17,19.07,16.92,6.0,0.0
20090915:1711,54.27,59.73,65.99,4.61,10.25,16.39,5.52,0.0
20090915:1811,0.0,0.0,0.0,0.0,0.0,15.86,5.17,0.0
20090915:1911,0.0,0.0,0.0,0.0,0.0,14.27,5.24,0.0
20090915:2011,0.0,0.0,0.0,0.0,0.0,13.74,5.31,0.0
20090915:2111,0.0,0.0,0.0,0.0,0.0,13.21,5.31,0.0
20090915:2211,0.0,0.0,0.0,0.0,0.0,12.68,5.1,0.0
20090915:2311,0.0,0.0,0.0,0.0,0.0,12.68,4.9,0.0
20090916:0011,0.0,0.0,0.0,0.0,0.0,12.68,4.76,0.0
20090916:0111,0.0,0.0,0.0,0.0,0.0,12.15,4.62,0.0
20090916:0211,0.0,0.0,0.0,0.0,0.0,12.15,4.62,0.0
20090916:0311,0.0,0.0,0.0,0.0,0.0,12.15,4.48,0.0
20090916:0411,0.0,0.0,0.0,0.0,0.0,11.61,4.34,0.0
20090916:0511,0.0,0.0,0.0,0.0,0.0,11.09,4.34,0.0
20090916:0611,2.79,1.28,13.45,0.74,3.55,11.09,4.41,0.0
20090916:0711,19.44,0.0,48.21,2.35,12.62,11.09,4.62,0.0
20090916:0811,91.44,38.25,136.49,7.27,21.26,12.15,6.28,0.0
20090916:0911,191.07,131.73,214.53,12.4,28.99,13.21,5.86,0.0
20090916:1011,133.42,35.29,212.4,10.87,35.19,14.27,5.45,0.0
20090916:1111,170.43,60.21,252.31,13.14,39.13,14.8,5.38,0.0
20090916:1211,111.53,9.28,201.79,9.97,40.21,15.33,5.45,0.0
20090916:1311,177.23,70.93,254.2,13.38,38.21,15.33,5.45,0.0
20090916:1411,159.6,68.84,226.2,12.01,33.51,15.86,5.52,0.0
20090916:1511,139.91,73.72,186.84,10.21,26.77,15.33,5.59,0.0
20090916:1611,78.55,34.77,120.41,6.45,18.7,14.8,5.52,0.0
20090916:1711,24.23,7.68,51.83,2.7,9.89,14.27,5.03,0.0
20090916:1811,0.0,0.0,0.0,0.0,0.0,13.74,4.97,0.0
20090916:1911,0.0,0.0,0.0,0.0,0.0,12.15,4.76,0.0
20090916:2011,0.0,0.0,0.0,0.0,0.0,11.61,4.41,0.0
20090916:2111,0.0,0.0,0.0,0.0,0.0,11.09,4.14,0.0
20090916:2211,0.0,0.0,0.0,0.0,0.0,10.55,3.93,0.0
20090916:2311,0.0,0.0,0.0,0.0,0.0,10.02,3.66,0.0
20090917:0011,0.0,0.0,0.0,0.0,0.0,9.49,3.38,0.0
20090917:0111,0.0,0.0,0.0,0.0,0.0,8.96,3.1,0.0
20090917:0211,0.0,0.0,0.0,0.0,0.0,8.43,2.97,0.0
20090917:0311,0.0,0.0,0.0,0.0,0.0,8.43,2.9,0.0
20090917:0411,0.0,0.0,0.0,0.0,0.0,8.43,2.9,0.0
20090917:0511,0.0,0.0,0.0,0.0,0.0,8.96,3.03,0.0
20090917:0611,2.19,0.72,11.96,0.63,3.31,8.96,3.03,0.0
20090917:0711,32.7,8.36,64.88,3.32,12.37,10.02,3.17,0.0
20090917:0811,64.34,11.95,115.52,5.83,20.99,10.55,3.52,0.0
20090917:0911,64.0,1.53,125.58,6.14,28.69,11.61,3.93,0.0
20090917:1011,78.94,1.55,152.1,7.43,34.86,13.21,4.28,0.0
20090917:1111,84.31,1.56,161.74,7.9,38.77,13.74,4.07,0.0
20090917:1211,151.31,38.97,239.9,12.24,39.82,13.74,4.0,0.0
20090917:1311,122.75,20.22,209.78,10.52,37.82,14.27,4.0,0.0
20090917:1411,80.26,3.09,153.98,7.55,33.11,14.8,3.86,0.0
20090917:1511,55.16,1.52,111.91,5.48,26.39,14.8,3.59,0.0
20090917:1611,28.08,0.0,65.08,3.17,18.33,14.8,3.38,0.0
20090917:1711,11.33,0.0,32.94,1.6,9.52,14.27,2.76,0.0
20090917:1811,0.0,0.0,0.0,0.0,0.0,13.74,2.34,0.0
20090917:1911,0.0,0.0,0.0,0.0,0.0,13.21,2.55,0.0
20090917:2011,0.0,0.0,0.0,0.0,0.0,12.68,2.41,0.0
20090917:2111,0.0,0.0,0.0,0.0,0.0,12.15,2.41,0.0
20090917:2211,0.0,0.0,0.0,0.0,0.0,11.61,2.41,0.0
20090917:2311,0.0,0.0,0.0,0.0,0.0,11.09,2.48,0.0
20090918:0011,0.0,0.0,0.0,0.0,0.0,11.09,2.34,0.0
20090918:0111,0.0,0.0,0.0,0.0,0.0,10.55,2.34,0.0
20090918:0211,0.0,0.0,0.0,0.0,0.0,10.55,2.21,0.0
20090918:0311,0.0,0.0,0.0,0.0,0.0,10.55,2.21,0.0
20090918:0411,0.0,0.0,0.0,0.0,0.0,10.55,2.21,0.0
20090918:0511,0.0,0.0,0.0,0.0,0.0,10.02,2.34,0.0
20090918:0611,1.6,0.81,10.37,0.55,3.06,10.02,2.34,0.0
20090918:0711,35.72,12.87,66.55,3.48,12.11,10.55,2.14,0.0
20090918:0811,83.13,31.84,129.51,6.81,20.72,12.15,2.55,0.0
20090918:0911,104.92,27.88,171.35,8.76,28.4,13.74,3.1,0.0
20090918:1011,141.1,45.35,218.16,11.26,34.53,15.33,3.38,0.0
20090918:1111,140.81,34.55,229.23,11.65,38.4,15.86,3.17,0.0
20090918:1211,472.43,680.73,225.84,23.78,39.43,16.39,2.97,0.0
20090918:1311,468.46,715.44,186.18,23.31,37.42,16.92,2.83,0.0
20090918:1411,314.17,343.17,246.16,17.33,32.72,17.45,2.62,0.0
20090918:1511,300.78,405.21,160.46,15.41,26.01,17.45,2.48,0.0
20090918:1611,87.93,52.43,122.88,6.81,17.96,17.45,1.86,0.0
20090918:1711,31.28,20.44,55.96,3.13,9.16,16.92,1.86,0.0
20090918:1811,0.0,0.0,0.0,0.0,0.0,16.39,2.21,0.0
20090918:1911,0.0,0.0,0.0,0.0,0.0,15.86,2.21,0.0
20090918:2011,0.0,0.0,0.0,0.0,0.0,15.33,2.48,0.0
20090918:2111,0.0,0.0,0.0,0.0,0.0,14.8,2.97,0.0
20090918:2211,0.0,0.0,0.0,0.0,0.0,14.27,2.97,0.0
20090918:2311,0.0,0.0,0.0,0.0,0.0,13.74,2.76,0.0
20090919:0011,0.0,0.0,0.0,0.0,0.0,13.21,2.55,0.0
20090919:0111,0.0,0.0,0.0,0.0,0.0,12.68,2.21,0.0
20090919:0211,0.0,0.0,0.0,0.0,0.0,12.15,2.07,0.0
20090919:0311,0.0,0.0,0.0,0.0,0.0,11.09,1.79,0.0
20090919:0411,0.0,0.0,0.0,0.0,0.0,11.61,1.52,0.0
20090919:0511,0.0,0.0,0.0,0.0,0.0,11.09,1.45,0.0
20090919:0611,0.99,0.0,8.84,0.43,2.81,11.09,1.24,0.0
20090919:0711,31.4,8.81,62.59,3.21,11.85,11.09,1.1,0.0
20090919:0811,68.64,18.48,117.71,6.02,20.45,11.61,1.1,0.0
20090919:0911,198.4,153.51,212.34,12.48,28.1,12.68,1.17,0.0
20090919:1011,425.74,645.68,177.09,21.24,34.19,14.27,1.03,0.0
20090919:1111,452.49,679.64,212.77,23.15,38.04,15.86,0.97,0.0
20090919:1211,475.41,773.73,186.72,24.48,39.04,16.92,0.62,0.0
20090919:1311,275.29,237.43,285.39,17.09,37.02,17.98,1.1,0.0
20090919:1411,335.7,408.04,232.53,17.95,32.33,18.51,1.86,0.0
20090919:1511,300.58,411.75,156.22,15.25,25.63,17.98,2.28,0.0
20090919:1611,170.44,210.32,119.37,9.54,17.59,17.98,2.14,0.0
20090919:1711,35.81,30.99,56.45,3.32,8.79,17.45,2.0,0.0
20090919:1811,0.0,0.0,0.0,0.0,0.0,16.39,2.21,0.0
20090919:1911,0.0,0.0,0.0,0.0,0.0,15.33,2.76,0.0
20090919:2011,0.0,0.0,0.0,0.0,0.0,14.8,2.97,0.0
20090919:2111,0.0,0.0,0.0,0.0,0.0,14.27,2.76,0.0
20090919:2211,0.0,0.0,0.0,0.0,0.0,13.21,2.28,0.0
20090919:2311,0.0,0.0,0.0,0.0,0.0,12.68,2.14,0.0
20090920:0011,0.0,0.0,0.0,0.0,0.0,12.15,2.28,0.0
20090920:0111,0.0,0.0,0.0,0.0,0.0,12.15,2.41,0.0
20090920:0211,0.0,0.0,0.0,0.0,0.0,11.61,2.28,0.0
20090920:0311,0.0,0.0,0.0,0.0,0.0,10.55,2.28,0.0
20090920:0411,0.0,0.0,0.0,0.0,0.0,10.55,2.21,0.0
20090920:0511,0.0,0.0,0.0,0.0,0.0,10.02,2.34,0.0
20090920:0611,1.51,3.12,9.44,0.59,2.55,10.02,2.34,0.0
20090920:0711,17.33,0.0,44.19,2.15,11.6,10.55,2.0,0.0
20090920:0811,119.84,81.34,144.06,8.17,20.17,11.61,2.28,0.0
20090920:0911,227.03,201.24,213.53,13.22,27.8,12.68,2.41,0.0
20090920:1011,438.19,656.71,172.42,21.16,33.86,13.74,2.28,0.0
20090920:1111,484.91,762.34,177.25,23.74,37.67,14.8,2.0,0.0
20090920:1211,501.9,831.56,157.5,24.76,38.65,15.33,1.59,0.0
20090920:1311,359.24,412.06,275.37,19.59,36.62,16.39,1.24,0.0
20090920:1411,263.86,248.26,248.32,15.53,31.93,16.39,1.1,0.0
20090920:1511,223.64,227.4,192.77,12.75,25.24,16.39,1.31,0.0
20090920:1611,127.2,119.46,127.55,8.02,17.22,16.39,1.72,0.0
20090920:1711,47.93,61.27,54.79,3.79,8.42,15.86,1.72,0.0
20090920:1811,0.0,0.0,0.0,0.0,0.0,14.27,1.79,0.0
20090920:1911,0.0,0.0,0.0,0.0,0.0,13.21,1.31,0.0
20090920:2011,0.0,0.0,0.0,0.0,0.0,13.21,0.76,0.0
20090920:2111,0.0,0.0,0.0,0.0,0.0,11.61,1.1,0.0
20090920:2211,0.0,0.0,0.0,0.0,0.0,9.49,1.59,0.0
20090920:2311,0.0,0.0,0.0,0.0,0.0,8.43,1.72,0.0
20090921:0011,0.0,0.0,0.0,0.0,0.0,7.9,1.79,0.0
20090921:0111,0.0,0.0,0.0,0.0,0.0,7.9,2.07,0.0
20090921:0211,0.0,0.0,0.0,0.0,0.0,7.9,2.14,0.0
20090921:0311,0.0,0.0,0.0,0.0,0.0,7.9,1.93,0.0
20090921:0411,0.0,0.0,0.0,0.0,0.0,7.9,1.79,0.0
20090921:0511,0.0,0.0,0.0,0.0,0.0,7.9,2.07,0.0
20090921:0611,1.21,2.39,8.72,0.51,2.3,8.43,2.21,0.0
20090921:0711,34.44,13.95,62.83,3.29,11.34,8.96,2.07,0.0
20090921:0811,38.69,1.59,81.38,3.99,19.9,10.55,2.28,0.0
20090921:0911,97.79,24.05,161.66,8.21,27.5,12.15,2.9,0.0
20090921:1011,229.22,164.17,253.4,14.43,33.52,13.74,3.52,0.0
20090921:1111,69.2,0.0,138.19,6.73,37.3,15.33,3.93,0.0
20090921:1211,156.52,50.0,241.17,12.4,38.26,16.39,4.34,0.0
20090921:1311,42.37,0.0,91.59,4.46,36.22,16.92,4.21,0.0
20090921:1411,79.82,4.82,152.71,7.51,31.54,16.92,4.76,0.0
20090921:1511,48.12,0.0,102.04,4.97,24.86,17.45,4.83,0.0
20090921:1611,70.36,33.18,109.13,5.79,16.85,16.39,4.07,0.0
20090921:1711,32.6,30.27,50.74,2.97,8.06,15.86,3.66,0.0
20090921:1811,0.0,0.0,0.0,0.0,0.0,14.8,3.45,0.0
20090921:1911,0.0,0.0,0.0,0.0,0.0,14.27,3.79,0.0
20090921:2011,0.0,0.0,0.0,0.0,0.0,13.74,4.0,0.0
20090921:2111,0.0,0.0,0.0,0.0,0.0,13.21,4.21,0.0
20090921:2211,0.0,0.0,0.0,0.0,0.0,12.68,4.07,0.0
20090921:2311,0.0,0.0,0.0,0.0,0.0,12.68,4.14,0.0
20090922:0011,0.0,0.0,0.0,0.0,0.0,12.15,4.21,0.0
20090922:0111,0.0,0.0,0.0,0.0,0.0,12.15,4.14,0.0
20090922:0211,0.0,0.0,0.0,0.0,0.0,11.61,3.93,0.0
20090922:0311,0.0,0.0,0.0,0.0,0.0,11.61,3.79,0.0
20090922:0411,0.0,0.0,0.0,0.0,0.0,11.61,3.79,0.0
20090922:0511,0.0,0.0,0.0,0.0,0.0,11.61,3.79,0.0
20090922:0611,0.0,0.0,0.0,0.0,0.0,11.61,3.79,0.0
20090922:0711,68.76,68.56,76.19,4.73,11.08,12.68,4.21,0.0
20090922:0811,101.72,59.75,135.43,7.39,19.62,14.27,4.0,0.0
20090922:0911,189.94,142.74,205.73,11.85,27.19,14.8,4.41,0.0
20090922:1011,102.0,14.63,180.48,9.0,33.19,15.86,5.24,0.0
20090922:1111,301.65,265.18,288.5,17.44,36.93,16.92,5.38,0.0
20090922:1211,104.31,9.76,190.66,9.43,37.86,17.45,5.52,0.0
20090922:1311,124.95,27.65,209.19,10.56,35.82,17.98,5.79,0.0
20090922:1411,304.86,323.26,239.98,16.27,31.15,17.98,5.24,0.0
20090922:1511,151.85,103.68,181.6,10.17,24.48,17.98,5.31,0.0
20090922:1611,115.03,103.03,121.63,7.35,16.47,17.98,4.83,0.0
20090922:1711,39.26,47.21,50.63,3.21,7.69,17.45,4.28,0.0
20090922:1811,0.0,0.0,0.0,0.0,0.0,16.92,3.86,0.0
20090922:1911,0.0,0.0,0.0,0.0,0.0,16.39,3.72,0.0
20090922:2011,0.0,0.0,0.0,0.0,0.0,15.86,3.45,0.0
20090922:2111,0.0,0.0,0.0,0.0,0.0,14.8,3.31,0.0
20090922:2211,0.0,0.0,0.0,0.0,0.0,14.27,2.97,0.0
20090922:2311,0.0,0.0,0.0,0.0,0.0,13.21,2.76,0.0
20090923:0011,0.0,0.0,0.0,0.0,0.0,13.21,2.69,0.0
20090923:0111,0.0,0.0,0.0,0.0,0.0,12.68,2.69,0.0
20090923:0211,0.0,0.0,0.0,0.0,0.0,12.15,2.69,0.0
20090923:0311,0.0,0.0,0.0,0.0,0.0,12.15,2.62,0.0
20090923:0411,0.0,0.0,0.0,0.0,0.0,12.15,2.55,0.0
20090923:0511,0.0,0.0,0.0,0.0,0.0,11.61,2.48,0.0
20090923:0611,0.0,0.0,0.0,0.0,0.0,12.15,2.41,0.0
20090923:0711,94.8,126.31,71.17,5.48,10.82,12.68,2.07,0.0
20090923:0811,72.41,26.26,117.15,6.06,19.35,13.21,2.55,0.0
20090923:0911,114.17,42.68,172.61,8.96,26.89,13.74,3.17,0.0
20090923:1011,136.28,45.96,208.0,10.72,32.85,14.27,3.31,0.0
20090923:1111,215.08,128.05,266.61,14.51,36.56,14.8,3.17,0.0
20090923:1211,71.13,0.0,141.41,6.88,37.47,14.8,3.1,0.0
20090923:1311,205.35,119.84,257.27,13.96,35.42,14.8,3.17,0.0
20090923:1411,75.22,3.28,145.2,7.12,30.75,14.8,3.24,0.0
20090923:1511,119.89,60.73,165.8,8.84,24.09,14.8,3.31,0.0
20090923:1611,134.72,139.48,119.68,7.78,16.1,15.33,3.03,0.0
20090923:1711,46.06,65.58,48.54,3.36,7.33,15.33,2.62,0.0
20090923:1811,0.0,0.0,0.0,0.0,0.0,14.27,2.14,0.0
20090923:1911,0.0,0.0,0.0,0.0,0.0,12.68,2.28,0.0
20090923:2011,0.0,0.0,0.0,0.0,0.0,12.15,2.21,0.0
20090923:2111,0.0,0.0,0.0,0.0,0.0,11.09,2.14,0.0
20090923:2211,0.0,0.0,0.0,0.0,0.0,10.55,2.07,0.0
20090923:2311,0.0,0.0,0.0,0.0,0.0,10.02,2.14,0.0
20090924:0011,0.0,0.0,0.0,0.0,0.0,9.49,2.14,0.0
20090924:0111,0.0,0.0,0.0,0.0,0.0,9.49,2.14,0.0
20090924:0211,0.0,0.0,0.0,0.0,0.0,8.96,2.21,0.0
20090924:0311,0.0,0.0,0.0,0.0,0.0,8.96,2.21,0.0
20090924:0411,0.0,0.0,0.0,0.0,0.0,8.96,2.14,0.0
20090924:0511,0.0,0.0,0.0,0.0,0.0,8.43,2.14,0.0
20090924:0611,0.0,0.0,0.0,0.0,0.0,8.43,2.07,0.0
20090924:0711,95.9,128.34,68.86,5.32,10.56,9.49,1.72,0.0
20090924:0811,239.0,326.98,115.21,11.19,19.07,11.09,1.59,0.0
20090924:0911,347.18,485.08,157.65,16.11,26.58,12.68,2.21,0.0
20090924:1011,421.43,603.52,191.39,19.87,32.51,13.74,2.28,0.0
20090924:1111,420.95,546.68,251.59,20.81,36.19,14.8,2.34,0.0
20090924:1211,471.1,692.34,216.93,22.68,37.08,15.86,2.41,0.0
20090924:1311,375.24,444.08,263.82,19.24,35.02,16.39,2.62,0.0
20090924:1411,319.66,364.99,232.03,16.47,30.36,16.39,2.69,0.0
20090924:1511,319.41,470.73,126.88,14.74,23.71,16.39,2.9,0.0
20090924:1611,112.6,103.76,116.27,7.0,15.73,16.39,2.9,0.0
20090924:1711,29.33,30.83,44.73,2.58,6.96,15.86,2.34,0.0
20090924:1811,0.0,0.0,0.0,0.0,0.0,14.27,2.28,0.0
20090924:1911,0.0,0.0,0.0,0.0,0.0,13.21,2.28,0.0
20090924:2011,0.0,0.0,0.0,0.0,0.0,12.68,2.07,0.0
20090924:2111,0.0,0.0,0.0,0.0,0.0,11.61,2.0,0.0
20090924:2211,0.0,0.0,0.0,0.0,0.0,11.09,2.0,0.0
20090924:2311,0.0,0.0,0.0,0.0,0.0,10.02,1.93,0.0
20090925:0011,0.0,0.0,0.0,0.0,0.0,9.49,1.93,0.0
20090925:0111,0.0,0.0,0.0,0.0,0.0,8.96,1.93,0.0
20090925:0211,0.0,0.0,0.0,0.0,0.0,8.43,1.93,0.0
20090925:0311,0.0,0.0,0.0,0.0,0.0,7.9,1.93,0.0
20090925:0411,0.0,0.0,0.0,0.0,0.0,7.9,2.0,0.0
20090925:0511,0.0,0.0,0.0,0.0,0.0,7.9,1.93,0.0
20090925:0611,0.0,0.0,0.0,0.0,0.0,7.9,1.93,0.0
20090925:0711,57.6,52.18,69.47,4.03,10.29,8.43,1.66,0.0
20090925:0811,64.18,18.66,109.08,5.55,18.79,10.55,1.72,0.0
20090925:0911,235.9,225.31,205.83,12.87,26.28,12.15,2.07,0.0
20090925:1011,402.1,539.29,212.21,19.05,32.17,13.74,2.69,0.0
20090925:1111,42.75,0.0,91.59,4.46,35.82,14.8,2.76,0.0
20090925:1211,90.88,5.01,171.22,8.41,36.68,15.33,2.76,0.0
20090925:1311,55.04,0.0,114.09,5.55,34.62,16.39,2.76,0.0
20090925:1411,55.5,0.0,114.89,5.59,29.96,16.39,2.76,0.0
20090925:1511,160.21,123.08,177.39,10.09,23.33,16.39,2.83,0.0
20090925:1611,95.51,76.85,112.04,6.37,15.35,16.39,2.9,0.0
20090925:1711,27.82,30.49,42.31,2.42,6.59,15.86,2.41,0.0
20090925:1811,0.0,0.0,0.0,0.0,0.0,14.8,1.93,0.0
20090925:1911,0.0,0.0,0.0,0.0,0.0,14.27,1.86,0.0
20090925:2011,0.0,0.0,0.0,0.0,0.0,13.74,1.66,0.0
20090925:2111,0.0,0.0,0.0,0.0,0.0,12.68,1.79,0.0
20090925:2211,0.0,0.0,0.0,0.0,0.0,12.15,1.93,0.0
20090925:2311,0.0,0.0,0.0,0.0,0.0,11.09,1.93,0.0
20090926:0011,0.0,0.0,0.0,0.0,0.0,10.55,1.79,0.0
20090926:0111,0.0,0.0,0.0,0.0,0.0,10.02,1.66,0.0
20090926:0211,0.0,0.0,0.0,0.0,0.0,9.49,1.79,0.0
20090926:0311,0.0,0.0,0.0,0.0,0.0,8.96,1.86,0.0
20090926:0411,0.0,0.0,0.0,0.0,0.0,8.43,1.86,0.0
20090926:0511,0.0,0.0,0.0,0.0,0.0,7.9,1.79,0.0
20090926:0611,0.0,0.0,0.0,0.0,0.0,7.9,1.72,0.0
20090926:0711,34.98,19.72,58.6,3.09,10.03,8.43,1.38,0.0
20090926:0811,69.76,25.87,112.36,5.79,18.51,11.61,1.38,0.0
20090926:0911,65.69,5.11,126.26,6.22,25.97,13.21,1.72,0.0
20090926:1011,72.05,1.69,141.69,6.92,31.83,14.8,1.72,0.0
20090926:1111,174.71,82.68,243.25,12.79,35.45,15.86,1.86,0.0
20090926:1211,281.94,241.17,285.81,16.7,36.29,16.39,2.0,0.0
20090926:1311,389.25,491.45,250.32,19.36,34.22,16.39,2.07,0.0
20090926:1411,394.62,583.2,170.14,18.34,29.57,16.39,2.0,0.0
20090926:1511,315.44,471.82,123.84,14.31,22.94,16.39,1.93,0.0
20090926:1611,180.78,254.58,95.12,8.6,14.98,16.39,1.86,0.0
20090926:1711,41.64,65.94,41.42,2.82,6.23,15.86,1.38,0.0
20090926:1811,0.0,0.0,0.0,0.0,0.0,14.8,1.52,0.0
20090926:1911,0.0,0.0,0.0,0.0,0.0,13.21,1.72,0.0
20090926:2011,0.0,0.0,0.0,0.0,0.0,12.15,2.07,0.0
20090926:2111,0.0,0.0,0.0,0.0,0.0,11.09,2.28,0.0
20090926:2211,0.0,0.0,0.0,0.0,0.0,10.02,2.14,0.0
20090926:2311,0.0,0.0,0.0,0.0,0.0,9.49,1.93,0.0
20090927:0011,0.0,0.0,0.0,0.0,0.0,8.96,1.79,0.0
20090927:0111,0.0,0.0,0.0,0.0,0.0,8.43,1.79,0.0
20090927:0211,0.0,0.0,0.0,0.0,0.0,8.43,1.86,0.0
20090927:0311,0.0,0.0,0.0,0.0,0.0,7.9,1.93,0.0
20090927:0411,0.0,0.0,0.0,0.0,0.0,8.43,1.79,0.0
20090927:0511,0.0,0.0,0.0,0.0,0.0,7.9,1.79,0.0
20090927:0611,0.0,0.0,0.0,0.0,0.0,7.9,1.86,0.0
20090927:0711,23.28,7.4,48.75,2.46,9.77,10.02,1.59,0.0
20090927:0811,61.82,19.3,105.21,5.36,18.22,12.15,1.79,0.0
20090927:0911,194.58,158.54,199.54,11.5,25.66,13.74,2.48,0.0
20090927:1011,340.33,393.16,242.99,17.09,31.49,14.8,2.14,0.0
20090927:1111,65.76,0.0,132.57,6.45,35.08,15.33,2.07,0.0
20090927:1211,46.07,0.0,98.02,4.77,35.9,15.86,2.07,0.0
20090927:1311,80.28,3.41,155.66,7.63,33.82,16.92,2.14,0.0
20090927:1411,58.02,0.0,119.71,5.83,29.17,16.92,2.28,0.0
20090927:1511,36.05,0.0,80.35,3.91,22.56,16.92,2.0,0.0
20090927:1611,44.23,14.25,81.59,4.15,14.61,16.92,2.07,0.0
20090927:1711,15.05,11.91,32.04,1.68,5.86,16.92,1.66,0.0
20090927:1811,0.0,0.0,0.0,0.0,0.0,15.86,1.59,0.0
20090927:1911,0.0,0.0,0.0,0.0,0.0,15.33,1.59,0.0
20090927:2011,0.0,0.0,0.0,0.0,0.0,14.8,1.66,0.0
20090927:2111,0.0,0.0,0.0,0.0,0.0,14.27,1.72,0.0
20090927:2211,0.0,0.0,0.0,0.0,0.0,13.74,1.93,0.0
20090927:2311,0.0,0.0,0.0,0.0,0.0,13.74,2.07,0.0
20090928:0011,0.0,0.0,0.0,0.0,0.0,13.21,2.07,0.0
20090928:0111,0.0,0.0,0.0,0.0,0.0,12.68,2.14,0.0
20090928:0211,0.0,0.0,0.0,0.0,0.0,12.15,2.21,0.0
20090928:0311,0.0,0.0,0.0,0.0,0.0,12.15,2.14,0.0
20090928:0411,0.0,0.0,0.0,0.0,0.0,11.61,2.14,0.0
20090928:0511,0.0,0.0,0.0,0.0,0.0,12.15,2.07,0.0
20090928:0611,0.0,0.0,0.0,0.0,0.0,12.15,2.14,0.0
20090928:0711,46.36,40.08,62.41,3.44,9.5,13.21,2.55,0.0
20090928:0811,19.16,0.0,48.21,2.35,17.94,13.74,2.62,0.0
20090928:0911,40.99,0.0,88.38,4.3,25.35,14.8,3.72,0.0
20090928:1011,47.22,0.0,99.63,4.85,31.15,15.33,4.0,0.0
20090928:1111,62.14,0.0,126.14,6.14,34.71,15.86,4.0,0.0
20090928:1211,147.65,49.82,226.1,11.58,35.51,16.39,3.93,0.0
20090928:1311,149.87,60.27,220.72,11.42,33.42,17.45,4.21,0.0
20090928:1411,62.37,1.73,125.62,6.14,28.78,17.45,4.21,0.0
20090928:1511,46.98,1.76,98.31,4.81,22.18,17.45,4.21,0.0
20090928:1611,48.44,20.03,83.72,4.3,14.24,17.45,3.59,0.0
20090928:1711,27.62,42.02,33.92,2.19,5.5,16.92,2.83,0.0
20090928:1811,0.0,0.0,0.0,0.0,0.0,16.39,2.41,0.0
20090928:1911,0.0,0.0,0.0,0.0,0.0,14.8,2.55,0.0
20090928:2011,0.0,0.0,0.0,0.0,0.0,14.27,2.83,0.0
20090928:2111,0.0,0.0,0.0,0.0,0.0,13.74,2.97,0.0
20090928:2211,0.0,0.0,0.0,0.0,0.0,13.74,3.1,0.0
20090928:2311,0.0,0.0,0.0,0.0,0.0,13.21,3.1,0.0
20090929:0011,0.0,0.0,0.0,0.0,0.0,13.21,3.03,0.0
20090929:0111,0.0,0.0,0.0,0.0,0.0,12.68,3.03,0.0
20090929:0211,0.0,0.0,0.0,0.0,0.0,12.15,3.03,0.0
20090929:0311,0.0,0.0,0.0,0.0,0.0,12.15,2.9,0.0
20090929:0411,0.0,0.0,0.0,0.0,0.0,11.61,2.83,0.0
