Latitude (decimal degrees):	50.910
Longitude (decimal degrees):	-1.404
Elevation (m):	19
Radiation database:	PVGIS-SARAH2


Slope: 51 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.5
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20070321:1310,310.6,298.14,301.45,17.7,37.89,6.31,5.03,0.0
20070321:1410,194.37,124.54,252.05,13.04,33.56,6.84,4.83,0.0
20070321:1510,281.76,349.53,196.67,14.45,27.01,6.84,4.69,0.0
20070321:1610,199.81,270.02,124.85,10.23,18.94,6.84,4.34,0.0
20070321:1710,49.48,51.34,65.68,3.77,9.98,6.31,4.0,0.0
20070321:1810,0.0,0.0,0.0,0.0,0.0,5.78,3.52,0.0
20070321:1910,0.0,0.0,0.0,0.0,0.0,4.72,2.62,0.0
20070321:2010,0.0,0.0,0.0,0.0,0.0,3.66,2.55,0.0
20070321:2110,0.0,0.0,0.0,0.0,0.0,2.6,2.48,0.0
20070321:2210,0.0,0.0,0.0,0.0,0.0,2.07,2.28,0.0
20070321:2310,0.0,0.0,0.0,0.0,0.0,1.01,1.93,0.0
20070322:0010,0.0,0.0,0.0,0.0,0.0,-0.04,1.86,0.0
20070322:0110,0.0,0.0,0.0,0.0,0.0,-1.1,2.07,0.0
20070322:0210,0.0,0.0,0.0,0.0,0.0,-1.1,2.0,0.0
20070322:0310,0.0,0.0,0.0,0.0,0.0,-1.1,1.93,0.0
20070322:0410,0.0,0.0,0.0,0.0,0.0,-1.1,2.28,0.0
20070322:0510,0.0,0.0,0.0,0.0,0.0,-0.04,2.62,0.0
20070322:0610,0.0,0.0,0.0,0.0,0.0,0.48,2.48,0.0
20070322:0710,11.59,0.0,34.2,1.55,9.54,1.01,2.21,0.0
20070322:0810,52.7,10.8,102.1,4.8,18.57,1.54,2.55,0.0
20070322:0910,121.6,54.44,183.73,9.09,26.75,2.07,2.34,0.0
20070322:1010,105.42,17.17,192.3,8.98,33.47,3.13,2.34,0.0
20070322:1110,119.24,18.76,217.09,10.12,38.03,4.19,2.28,0.0
20070322:1210,77.84,0.0,160.42,7.28,39.73,4.72,2.28,0.0
20070322:1310,94.14,4.69,186.47,8.53,38.26,5.78,2.28,0.0
20070322:1410,78.84,3.12,160.12,7.32,33.9,6.31,2.48,0.0
20070322:1510,38.66,0.0,88.76,4.03,27.31,7.37,2.97,0.0
20070322:1610,19.84,0.0,52.12,2.36,19.22,7.37,2.9,0.0
20070322:1710,4.46,0.0,18.73,0.85,10.24,7.37,2.48,0.0
20070322:1810,0.0,0.0,0.0,0.0,0.0,6.84,2.34,0.0
20070322:1910,0.0,0.0,0.0,0.0,0.0,6.31,2.97,0.0
20070322:2010,0.0,0.0,0.0,0.0,0.0,6.31,3.03,0.0
20070322:2110,0.0,0.0,0.0,0.0,0.0,6.31,3.17,0.0
20070322:2210,0.0,0.0,0.0,0.0,0.0,6.31,3.24,0.0
20070322:2310,0.0,0.0,0.0,0.0,0.0,5.78,3.03,0.0
20070323:0010,0.0,0.0,0.0,0.0,0.0,5.78,2.55,0.0
20070323:0110,0.0,0.0,0.0,0.0,0.0,5.25,2.14,0.0
20070323:0210,0.0,0.0,0.0,0.0,0.0,5.25,2.07,0.0
20070323:0310,0.0,0.0,0.0,0.0,0.0,5.78,2.62,0.0
20070323:0410,0.0,0.0,0.0,0.0,0.0,6.31,3.72,0.0
20070323:0510,0.0,0.0,0.0,0.0,0.0,6.31,4.9,0.0
20070323:0610,0.0,0.0,0.0,0.0,0.0,6.31,5.31,0.0
20070323:0710,27.7,14.57,55.4,2.77,9.9,6.31,5.59,0.0
20070323:0810,91.12,54.63,131.97,6.8,18.94,6.31,5.59,0.0
20070323:0910,127.85,63.03,188.85,9.46,27.13,6.31,6.21,0.0
20070323:1010,136.1,46.38,220.94,10.68,33.87,6.84,6.14,0.0
20070323:1110,315.54,305.4,303.68,18.07,38.43,7.9,6.76,0.0
20070323:1210,63.82,0.0,135.99,6.17,40.12,8.43,6.83,0.0
20070323:1310,45.49,0.0,101.79,4.62,38.63,8.43,7.24,0.0
20070323:1410,39.12,0.0,89.57,4.06,34.24,7.9,7.03,0.0
20070323:1510,29.68,0.0,71.66,3.25,27.62,8.43,6.97,0.0
20070323:1610,39.9,1.52,89.81,4.1,19.5,8.43,6.21,0.0
20070323:1710,27.83,11.71,58.19,2.84,10.51,7.9,5.24,0.0
20070323:1810,0.0,0.0,0.0,0.0,0.0,7.37,5.1,0.0
20070323:1910,0.0,0.0,0.0,0.0,0.0,6.31,5.1,0.0
20070323:2010,0.0,0.0,0.0,0.0,0.0,6.31,5.03,0.0
20070323:2110,0.0,0.0,0.0,0.0,0.0,5.25,5.03,0.0
20070323:2210,0.0,0.0,0.0,0.0,0.0,4.72,5.03,0.0
20070323:2310,0.0,0.0,0.0,0.0,0.0,4.19,5.03,0.0
20070324:0010,0.0,0.0,0.0,0.0,0.0,4.19,5.1,0.0
20070324:0110,0.0,0.0,0.0,0.0,0.0,3.66,5.03,0.0
20070324:0210,0.0,0.0,0.0,0.0,0.0,3.66,4.83,0.0
20070324:0310,0.0,0.0,0.0,0.0,0.0,3.13,4.69,0.0
20070324:0410,0.0,0.0,0.0,0.0,0.0,3.13,4.55,0.0
20070324:0510,0.0,0.0,0.0,0.0,0.0,3.13,4.69,0.0
20070324:0610,0.0,0.0,0.0,0.0,0.0,2.6,4.83,0.0
20070324:0710,28.39,12.72,57.52,2.84,10.26,3.66,5.17,0.0
20070324:0810,49.56,7.47,100.6,4.69,19.31,4.72,6.28,0.0
20070324:0910,90.83,21.27,162.93,7.72,27.51,6.31,6.34,0.0
20070324:1010,187.88,110.27,252.45,12.97,34.26,6.84,6.48,0.0
20070324:1110,274.75,225.94,303.86,16.88,38.83,7.9,6.48,0.0
20070324:1210,208.2,112.33,291.6,14.74,40.52,8.96,7.03,0.0
20070324:1310,73.61,0.0,154.72,7.02,39.0,9.49,7.24,0.0
20070324:1410,116.72,26.04,208.06,9.83,34.57,9.49,7.45,0.0
20070324:1510,23.74,0.0,60.26,2.73,27.92,9.49,7.45,0.0
20070324:1610,38.1,1.5,86.53,3.95,19.78,8.96,7.24,0.0
20070324:1710,11.92,0.0,35.83,1.63,10.77,8.43,6.83,0.0
20070324:1810,0.0,0.0,0.0,0.0,0.0,7.37,6.14,0.0
20070324:1910,0.0,0.0,0.0,0.0,0.0,6.31,6.48,0.0
20070324:2010,0.0,0.0,0.0,0.0,0.0,6.31,6.28,0.0
20070324:2110,0.0,0.0,0.0,0.0,0.0,6.31,5.86,0.0
20070324:2210,0.0,0.0,0.0,0.0,0.0,6.31,5.52,0.0
20070324:2310,0.0,0.0,0.0,0.0,0.0,6.31,5.52,0.0
20070325:0010,0.0,0.0,0.0,0.0,0.0,6.31,5.45,0.0
20070325:0110,0.0,0.0,0.0,0.0,0.0,6.84,5.38,0.0
20070325:0210,0.0,0.0,0.0,0.0,0.0,6.84,5.17,0.0
20070325:0310,0.0,0.0,0.0,0.0,0.0,6.84,5.1,0.0
20070325:0410,0.0,0.0,0.0,0.0,0.0,6.84,5.1,0.0
20070325:0510,0.0,0.0,0.0,0.0,0.0,6.84,5.17,0.0
20070325:0610,0.0,0.0,0.0,0.0,0.0,6.84,5.24,0.0
20070325:0710,19.62,2.75,49.25,2.29,10.62,6.84,5.31,0.0
20070325:0810,38.76,1.47,87.34,3.99,19.67,7.37,5.45,0.0
20070325:0910,51.1,0.0,112.38,5.1,27.89,8.43,6.14,0.0
20070325:1010,45.23,0.0,101.79,4.62,34.66,9.49,6.34,0.0
20070325:1110,294.42,268.24,307.45,17.77,39.23,10.02,5.72,0.0
20070325:1210,17.88,0.0,48.86,2.22,40.91,11.61,5.66,0.0
20070325:1310,108.82,12.19,209.92,9.72,39.37,11.61,5.79,0.0
20070325:1410,370.65,494.73,237.58,19.4,34.91,11.09,6.14,0.0
20070325:1510,78.53,10.52,154.19,7.17,28.22,10.55,6.07,0.0
20070325:1610,98.26,61.82,141.53,7.39,20.05,10.55,5.24,0.0
20070325:1710,23.94,5.53,56.23,2.66,11.03,10.02,5.03,0.0
20070325:1810,0.0,0.0,0.0,0.0,0.0,9.49,4.55,0.0
20070325:1910,0.0,0.0,0.0,0.0,0.0,8.96,3.93,0.0
20070325:2010,0.0,0.0,0.0,0.0,0.0,8.43,3.86,0.0
20070325:2110,0.0,0.0,0.0,0.0,0.0,7.9,3.86,0.0
20070325:2210,0.0,0.0,0.0,0.0,0.0,7.9,3.66,0.0
20070325:2310,0.0,0.0,0.0,0.0,0.0,7.37,3.59,0.0
20070326:0010,0.0,0.0,0.0,0.0,0.0,7.37,3.66,0.0
20070326:0110,0.0,0.0,0.0,0.0,0.0,7.37,3.79,0.0
20070326:0210,0.0,0.0,0.0,0.0,0.0,7.37,3.72,0.0
20070326:0310,0.0,0.0,0.0,0.0,0.0,6.84,3.66,0.0
20070326:0410,0.0,0.0,0.0,0.0,0.0,6.31,3.72,0.0
20070326:0510,0.0,0.0,0.0,0.0,0.0,6.31,3.86,0.0
20070326:0610,0.0,0.0,0.0,0.0,0.0,6.31,3.93,0.0
20070326:0710,72.78,104.22,65.51,5.21,10.98,5.78,4.0,0.0
20070326:0810,212.22,306.8,113.19,11.34,20.04,6.84,4.14,0.0
20070326:0910,332.11,503.59,147.58,16.85,28.27,8.43,4.62,0.0
20070326:1010,435.83,733.52,137.83,21.84,35.05,10.02,4.9,0.0
20070326:1110,495.24,884.16,126.44,25.01,39.63,11.61,4.97,0.0
20070326:1210,488.62,815.98,186.0,25.09,41.3,12.68,5.03,0.0
20070326:1310,442.18,672.64,228.81,23.13,39.74,13.74,5.24,0.0
20070326:1410,415.48,673.58,170.61,21.39,35.24,13.21,4.55,0.0
20070326:1510,337.21,549.94,130.48,17.4,28.52,13.74,4.28,0.0
20070326:1610,215.5,333.28,106.93,11.75,20.33,13.21,3.45,0.0
20070326:1710,75.6,112.81,67.33,5.47,11.29,12.68,3.1,0.0
20070326:1810,0.0,0.0,0.0,0.0,0.0,11.09,2.97,0.0
20070326:1910,0.0,0.0,0.0,0.0,0.0,10.02,2.76,0.0
20070326:2010,0.0,0.0,0.0,0.0,0.0,8.96,2.9,0.0
20070326:2110,0.0,0.0,0.0,0.0,0.0,7.9,2.9,0.0
20070326:2210,0.0,0.0,0.0,0.0,0.0,6.84,2.9,0.0
20070326:2310,0.0,0.0,0.0,0.0,0.0,6.31,2.83,0.0
20070327:0010,0.0,0.0,0.0,0.0,0.0,6.31,2.76,0.0
20070327:0110,0.0,0.0,0.0,0.0,0.0,5.78,2.76,0.0
20070327:0210,0.0,0.0,0.0,0.0,0.0,5.78,2.76,0.0
20070327:0310,0.0,0.0,0.0,0.0,0.0,5.25,2.76,0.0
20070327:0410,0.0,0.0,0.0,0.0,0.0,5.25,2.76,0.0
20070327:0510,0.0,0.0,0.0,0.0,0.0,4.72,2.28,0.0
20070327:0610,0.0,0.0,0.0,0.0,0.0,4.72,2.62,0.0
20070327:0710,71.83,97.58,69.06,5.28,11.33,5.25,2.48,0.0
20070327:0810,205.8,292.2,120.08,11.38,20.4,7.37,2.14,0.0
20070327:0910,328.92,525.96,139.55,17.29,28.64,10.02,1.86,0.0
20070327:1010,420.14,749.17,131.12,22.2,35.44,12.15,1.72,0.0
20070327:1110,470.16,885.86,125.76,25.23,40.03,13.74,1.72,0.0
20070327:1210,469.88,848.51,169.84,25.57,41.7,14.8,1.72,0.0
20070327:1310,464.63,872.44,134.67,25.16,40.11,15.33,1.72,0.0
20070327:1410,404.26,713.57,151.53,21.95,35.57,15.86,1.45,0.0
20070327:1510,322.38,540.89,135.38,17.51,28.82,15.86,1.31,0.0
20070327:1610,176.06,228.3,141.0,10.68,20.6,15.33,0.83,0.0
20070327:1710,65.54,84.91,74.12,5.17,11.54,15.33,0.48,0.0
20070327:1810,0.0,0.0,0.0,0.0,0.0,13.74,0.41,0.0
20070327:1910,0.0,0.0,0.0,0.0,0.0,12.15,2.28,0.0
20070327:2010,0.0,0.0,0.0,0.0,0.0,11.09,2.76,0.0
20070327:2110,0.0,0.0,0.0,0.0,0.0,10.02,2.9,0.0
20070327:2210,0.0,0.0,0.0,0.0,0.0,8.96,2.76,0.0
20070327:2310,0.0,0.0,0.0,0.0,0.0,8.43,2.48,0.0
20070328:0010,0.0,0.0,0.0,0.0,0.0,7.37,2.34,0.0
20070328:0110,0.0,0.0,0.0,0.0,0.0,6.84,2.28,0.0
20070328:0210,0.0,0.0,0.0,0.0,0.0,6.31,2.28,0.0
20070328:0310,0.0,0.0,0.0,0.0,0.0,5.78,2.28,0.0
20070328:0410,0.0,0.0,0.0,0.0,0.0,5.78,2.21,0.0
20070328:0510,0.0,0.0,0.0,0.0,0.0,5.25,2.21,0.0
20070328:0610,0.0,0.0,0.0,0.0,0.0,4.72,2.21,0.0
20070328:0710,64.89,74.82,75.1,5.06,11.69,5.25,1.86,0.0
20070328:0810,186.68,234.53,139.02,10.86,20.77,6.84,1.79,0.0
20070328:0910,295.58,406.91,186.33,16.22,29.02,8.96,1.59,0.0
20070328:1010,393.53,624.34,191.56,21.24,35.83,11.09,1.59,0.0
20070328:1110,460.62,826.59,158.49,24.94,40.43,12.68,1.59,0.0
20070328:1210,470.86,834.34,178.7,25.68,42.09,13.74,1.79,0.0
20070328:1310,181.6,87.72,281.17,14.04,40.47,14.27,2.14,0.0
20070328:1410,258.44,246.52,279.8,16.48,35.9,14.8,2.34,0.0
20070328:1510,192.24,168.62,222.84,12.78,29.11,14.8,2.28,0.0
20070328:1610,177.4,223.44,143.81,10.79,20.87,14.8,2.34,0.0
20070328:1710,75.04,109.32,70.78,5.73,11.8,14.27,2.21,0.0
20070328:1810,0.0,0.0,0.0,0.0,0.0,12.68,3.24,0.0
20070328:1910,0.0,0.0,0.0,0.0,0.0,11.09,3.59,0.0
20070328:2010,0.0,0.0,0.0,0.0,0.0,10.02,3.66,0.0
20070328:2110,0.0,0.0,0.0,0.0,0.0,9.49,3.38,0.0
20070328:2210,0.0,0.0,0.0,0.0,0.0,8.43,3.17,0.0
20070328:2310,0.0,0.0,0.0,0.0,0.0,7.9,3.17,0.0
20070329:0010,0.0,0.0,0.0,0.0,0.0,7.37,3.38,0.0
20070329:0110,0.0,0.0,0.0,0.0,0.0,6.84,3.66,0.0
20070329:0210,0.0,0.0,0.0,0.0,0.0,6.84,3.93,0.0
20070329:0310,0.0,0.0,0.0,0.0,0.0,6.84,4.14,0.0
20070329:0410,0.0,0.0,0.0,0.0,0.0,6.31,4.0,0.0
20070329:0510,0.0,0.0,0.0,0.0,0.0,6.31,3.52,0.0
20070329:0610,0.48,0.0,7.23,0.37,2.62,6.31,3.45,0.0
20070329:0710,22.32,2.47,54.88,2.55,12.04,6.84,3.72,0.0
20070329:0810,104.24,63.67,147.94,7.83,21.13,6.84,4.07,0.0
20070329:0910,162.21,102.08,215.87,11.42,29.4,7.37,4.28,0.0
20070329:1010,182.67,96.55,260.2,13.26,36.22,7.9,4.34,0.0
20070329:1110,18.16,0.0,48.86,2.22,40.83,8.43,4.48,0.0
20070329:1210,422.46,555.81,289.21,23.02,42.48,8.96,4.21,0.0
20070329:1310,87.15,1.47,178.56,8.13,40.84,8.96,4.14,0.0
20070329:1410,117.6,23.41,213.05,10.05,36.23,8.96,4.21,0.0
20070329:1510,237.76,242.99,222.77,14.22,29.41,8.96,4.14,0.0
20070329:1610,102.5,60.91,148.27,7.8,21.14,7.9,4.28,0.0
20070329:1710,11.22,0.0,34.2,1.55,12.06,7.37,4.48,0.0
20070329:1810,0.93,0.0,8.81,0.44,2.64,6.31,3.59,0.0
20070329:1910,0.0,0.0,0.0,0.0,0.0,6.31,2.62,0.0
20070329:2010,0.0,0.0,0.0,0.0,0.0,5.25,2.14,0.0
20070329:2110,0.0,0.0,0.0,0.0,0.0,4.19,2.55,0.0
20070329:2210,0.0,0.0,0.0,0.0,0.0,3.66,2.55,0.0
20070329:2310,0.0,0.0,0.0,0.0,0.0,3.13,2.76,0.0
20070330:0010,0.0,0.0,0.0,0.0,0.0,2.6,3.03,0.0
20070330:0110,0.0,0.0,0.0,0.0,0.0,2.07,3.24,0.0
20070330:0210,0.0,0.0,0.0,0.0,0.0,2.07,3.38,0.0
20070330:0310,0.0,0.0,0.0,0.0,0.0,2.07,3.45,0.0
20070330:0410,0.0,0.0,0.0,0.0,0.0,1.54,3.45,0.0
20070330:0510,0.0,0.0,0.0,0.0,0.0,1.54,3.38,0.0
20070330:0610,0.76,0.0,8.14,0.37,2.97,1.54,3.24,0.0
20070330:0710,25.35,3.62,59.11,2.77,12.4,3.66,3.79,0.0
20070330:0810,81.06,30.02,136.81,6.76,21.49,5.25,4.34,0.0
20070330:0910,130.84,55.48,202.16,10.09,29.77,6.31,5.31,0.0
20070330:1010,78.93,1.45,162.27,7.39,36.61,7.9,5.59,0.0
20070330:1110,183.42,77.53,280.2,13.89,41.23,8.43,5.52,0.0
20070330:1210,32.09,0.0,76.55,3.47,42.87,8.96,5.24,0.0
20070330:1310,53.82,0.0,118.08,5.36,41.2,9.49,5.1,0.0
20070330:1410,28.32,0.0,69.22,3.14,36.56,8.96,5.17,0.0
20070330:1510,34.61,0.0,81.43,3.69,29.7,8.96,4.69,0.0
20070330:1610,53.85,6.82,111.02,5.17,21.41,8.43,4.55,0.0
20070330:1710,27.98,6.03,63.56,3.03,12.31,8.96,4.62,0.0
20070330:1810,0.0,0.0,5.06,0.26,2.89,8.43,4.83,0.0
20070330:1910,0.0,0.0,0.0,0.0,0.0,7.9,4.62,0.0
20070330:2010,0.0,0.0,0.0,0.0,0.0,7.9,5.59,0.0
20070330:2110,0.0,0.0,0.0,0.0,0.0,7.9,6.62,0.0
20070330:2210,0.0,0.0,0.0,0.0,0.0,7.37,6.83,0.0
20070330:2310,0.0,0.0,0.0,0.0,0.0,7.37,6.69,0.0
20070331:0010,0.0,0.0,0.0,0.0,0.0,6.84,6.55,0.0
20070331:0110,0.0,0.0,0.0,0.0,0.0,6.84,6.55,0.0
20070331:0210,0.0,0.0,0.0,0.0,0.0,6.84,6.41,0.0
20070331:0310,0.0,0.0,0.0,0.0,0.0,6.84,6.34,0.0
20070331:0410,0.0,0.0,0.0,0.0,0.0,6.31,6.14,0.0
20070331:0510,0.0,0.0,0.0,0.0,0.0,6.31,6.21,0.0
20070331:0610,0.28,0.0,6.51,0.3,3.32,6.31,6.28,0.0
20070331:0710,30.88,7.08,67.79,3.25,12.75,7.37,5.86,0.0
20070331:0810,152.26,141.3,159.83,9.94,21.85,7.9,8.48,0.0
20070331:0910,311.81,412.51,189.68,16.88,30.15,9.49,8.9,0.0
20070331:1010,442.04,720.12,149.76,22.8,37.0,11.09,8.28,0.0
20070331:1110,501.43,863.54,140.62,25.9,41.62,12.15,7.79,0.0
20070331:1210,301.7,261.98,331.9,19.1,43.26,13.21,8.0,0.0
20070331:1310,468.06,727.03,208.51,24.61,41.56,13.21,8.34,0.0
20070331:1410,395.04,561.85,219.27,21.17,36.88,13.21,8.55,0.0
20070331:1510,341.64,534.69,139.06,18.18,29.99,13.21,8.21,0.0
20070331:1610,204.62,283.56,128.09,12.01,21.68,13.21,7.93,0.0
20070331:1710,77.21,109.28,72.95,6.13,12.57,12.68,7.31,0.0
20070331:1810,1.3,0.0,10.13,0.52,3.14,11.09,7.17,0.0
20070331:1910,0.0,0.0,0.0,0.0,0.0,10.02,7.24,0.0
20070331:2010,0.0,0.0,0.0,0.0,0.0,8.96,7.52,0.0
20070331:2110,0.0,0.0,0.0,0.0,0.0,8.43,7.45,0.0
20070331:2210,0.0,0.0,0.0,0.0,0.0,7.37,7.38,0.0
20070331:2310,0.0,0.0,0.0,0.0,0.0,6.84,7.45,0.0
20070401:0010,0.0,0.0,0.0,0.0,0.0,6.31,7.45,0.0
20070401:0110,0.0,0.0,0.0,0.0,0.0,6.31,7.38,0.0
20070401:0210,0.0,0.0,0.0,0.0,0.0,6.31,7.38,0.0
20070401:0310,0.0,0.0,0.0,0.0,0.0,6.31,7.38,0.0
20070401:0410,0.0,0.0,0.0,0.0,0.0,6.31,7.31,0.0
20070401:0510,0.0,0.0,0.0,0.0,0.0,6.31,7.24,0.0
20070401:0610,1.48,0.0,10.59,0.48,3.67,6.84,7.03,0.0
20070401:0710,26.94,3.46,63.15,2.96,13.1,7.37,7.45,0.0
20070401:0810,60.33,9.29,120.41,5.65,22.21,8.43,7.1,0.0
20070401:0910,135.56,61.32,208.15,10.49,30.52,10.02,7.86,0.0
20070401:1010,201.57,123.98,271.49,14.3,37.39,11.61,7.66,0.0
20070401:1110,212.23,119.52,298.66,15.41,42.02,13.21,8.41,0.0
20070401:1210,476.94,743.85,216.01,25.38,43.64,13.74,7.86,0.0
20070401:1310,460.14,722.73,204.69,24.57,41.92,14.8,8.0,0.0
20070401:1410,367.21,495.68,237.71,20.43,37.21,15.33,7.93,0.0
20070401:1510,49.6,0.0,112.38,5.1,30.29,14.8,7.59,0.0
20070401:1610,146.36,141.72,157.55,9.94,21.95,14.27,7.03,0.0
20070401:1710,34.71,12.6,72.7,3.62,12.82,13.74,6.62,0.0
20070401:1810,2.0,0.0,12.3,0.63,3.39,12.15,6.76,0.0
20070401:1910,0.0,0.0,0.0,0.0,0.0,11.09,6.9,0.0
20070401:2010,0.0,0.0,0.0,0.0,0.0,10.55,6.9,0.0
20070401:2110,0.0,0.0,0.0,0.0,0.0,10.02,6.76,0.0
20070401:2210,0.0,0.0,0.0,0.0,0.0,9.49,6.55,0.0
20070401:2310,0.0,0.0,0.0,0.0,0.0,9.49,6.34,0.0
20070402:0010,0.0,0.0,0.0,0.0,0.0,8.96,6.14,0.0
20070402:0110,0.0,0.0,0.0,0.0,0.0,8.96,6.0,0.0
20070402:0210,0.0,0.0,0.0,0.0,0.0,8.43,5.86,0.0
20070402:0310,0.0,0.0,0.0,0.0,0.0,7.9,5.72,0.0
20070402:0410,0.0,0.0,0.0,0.0,0.0,7.9,5.52,0.0
20070402:0510,0.0,0.0,0.0,0.0,0.0,7.37,5.45,0.0
20070402:0610,3.62,0.6,16.17,1.11,4.02,6.84,5.45,0.0
20070402:0710,82.12,109.65,77.56,6.5,13.45,7.9,5.72,0.0
20070402:0810,217.28,309.13,120.81,12.67,22.57,8.96,5.79,0.0
20070402:0910,334.36,506.29,150.87,18.18,30.89,11.09,6.28,0.0
20070402:1010,414.6,652.78,177.69,22.35,37.77,13.21,6.28,0.0
20070402:1110,470.9,784.43,176.4,25.38,42.41,14.8,6.28,0.0
20070402:1210,482.17,804.18,187.87,26.16,44.03,15.86,6.28,0.0
20070402:1310,462.26,767.07,183.04,25.16,42.28,16.39,6.21,0.0
20070402:1410,404.6,648.11,177.57,22.24,37.53,16.92,6.07,0.0
20070402:1510,315.97,480.79,158.67,17.81,30.57,16.92,5.86,0.0
20070402:1610,203.36,296.38,121.06,12.38,22.21,16.39,5.93,0.0
20070402:1710,73.39,98.34,77.42,6.21,13.07,15.86,5.79,0.0
20070402:1810,2.47,0.0,13.74,0.7,3.64,14.27,6.0,0.0
20070402:1910,0.0,0.0,0.0,0.0,0.0,12.68,6.0,0.0
20070402:2010,0.0,0.0,0.0,0.0,0.0,11.61,6.07,0.0
20070402:2110,0.0,0.0,0.0,0.0,0.0,10.02,6.0,0.0
20070402:2210,0.0,0.0,0.0,0.0,0.0,8.96,6.14,0.0
20070402:2310,0.0,0.0,0.0,0.0,0.0,7.9,6.28,0.0
20070403:0010,0.0,0.0,0.0,0.0,0.0,6.84,6.48,0.0
20070403:0110,0.0,0.0,0.0,0.0,0.0,6.31,6.48,0.0
20070403:0210,0.0,0.0,0.0,0.0,0.0,5.78,6.48,0.0
20070403:0310,0.0,0.0,0.0,0.0,0.0,5.25,6.69,0.0
20070403:0410,0.0,0.0,0.0,0.0,0.0,4.72,6.83,0.0
20070403:0510,0.0,0.0,0.0,0.0,0.0,4.72,6.69,0.0
20070403:0610,4.22,0.78,17.52,1.22,4.37,4.72,6.55,0.0
20070403:0710,76.54,85.26,85.62,6.21,13.8,5.25,7.52,0.0
20070403:0810,199.38,243.05,145.58,12.01,22.92,6.31,7.03,0.0
20070403:0910,228.38,206.25,233.22,14.34,31.26,7.37,6.97,0.0
20070403:1010,204.08,120.5,274.53,14.45,38.15,8.43,7.03,0.0
20070403:1110,135.44,24.1,244.88,11.53,42.8,9.49,6.69,0.0
20070403:1210,90.04,1.42,184.24,8.39,44.41,10.02,6.34,0.0
20070403:1310,49.42,0.0,109.93,4.99,42.63,10.02,6.28,0.0
20070403:1410,39.14,0.0,90.39,4.1,37.85,10.02,6.55,0.0
20070403:1510,69.12,2.73,143.72,6.58,30.86,9.49,6.69,0.0
20070403:1610,69.6,16.73,130.7,6.28,22.47,8.96,6.76,0.0
20070403:1710,28.88,4.36,66.51,3.14,13.32,8.43,6.76,0.0
20070403:1810,1.56,0.0,10.85,0.55,3.89,7.9,6.9,0.0
20070403:1910,0.0,0.0,0.0,0.0,0.0,6.84,6.55,0.0
20070403:2010,0.0,0.0,0.0,0.0,0.0,6.31,6.55,0.0
20070403:2110,0.0,0.0,0.0,0.0,0.0,6.31,6.14,0.0
20070403:2210,0.0,0.0,0.0,0.0,0.0,6.31,5.59,0.0
20070403:2310,0.0,0.0,0.0,0.0,0.0,6.31,5.31,0.0
20070404:0010,0.0,0.0,0.0,0.0,0.0,5.25,5.03,0.0
20070404:0110,0.0,0.0,0.0,0.0,0.0,4.72,4.97,0.0
20070404:0210,0.0,0.0,0.0,0.0,0.0,4.19,4.9,0.0
20070404:0310,0.0,0.0,0.0,0.0,0.0,4.19,4.83,0.0
20070404:0410,0.0,0.0,0.0,0.0,0.0,3.66,4.9,0.0
20070404:0510,0.0,0.0,0.0,0.0,0.0,3.66,4.83,0.0
20070404:0610,4.51,1.36,17.92,1.48,4.71,3.66,4.83,0.0
20070404:0710,93.24,137.84,71.07,7.32,14.15,4.19,4.48,0.0
20070404:0810,236.12,357.38,102.44,13.63,23.28,5.78,5.79,0.0
20070404:0910,194.02,140.67,233.21,13.12,31.62,6.31,6.07,0.0
20070404:1010,311.06,316.82,282.86,18.55,38.54,7.37,6.07,0.0
20070404:1110,326.92,313.8,321.3,19.95,43.19,8.43,5.86,0.0
20070404:1210,468.19,694.84,238.46,25.42,44.79,9.49,5.79,0.0
20070404:1310,479.76,783.42,174.79,25.68,42.99,9.49,5.66,0.0
20070404:1410,429.68,699.53,151.85,23.09,38.17,10.02,5.72,0.0
20070404:1510,341.88,539.76,131.29,18.77,31.15,10.02,5.59,0.0
20070404:1610,224.79,351.62,96.63,13.34,22.74,10.02,5.52,0.0
20070404:1710,85.08,134.14,65.87,7.09,13.57,10.02,5.38,0.0
20070404:1810,3.64,0.0,16.64,0.85,4.14,8.96,4.41,0.0
20070404:1910,0.0,0.0,0.0,0.0,0.0,8.43,4.0,0.0
20070404:2010,0.0,0.0,0.0,0.0,0.0,7.37,3.59,0.0
20070404:2110,0.0,0.0,0.0,0.0,0.0,6.31,3.31,0.0
20070404:2210,0.0,0.0,0.0,0.0,0.0,6.31,2.97,0.0
20070404:2310,0.0,0.0,0.0,0.0,0.0,5.25,2.62,0.0
20070405:0010,0.0,0.0,0.0,0.0,0.0,4.72,2.34,0.0
20070405:0110,0.0,0.0,0.0,0.0,0.0,4.19,2.14,0.0
20070405:0210,0.0,0.0,0.0,0.0,0.0,3.66,2.0,0.0
20070405:0310,0.0,0.0,0.0,0.0,0.0,3.13,2.07,0.0
20070405:0410,0.0,0.0,0.0,0.0,0.0,2.6,2.14,0.0
20070405:0510,0.0,0.0,0.0,0.0,0.0,2.07,2.14,0.0
20070405:0610,3.9,2.53,15.81,1.85,5.06,2.07,2.14,0.0
