Latitude (decimal degrees):	55.953
Longitude (decimal degrees):	-3.188
Elevation (m):	65
Radiation database:	PVGIS-SARAH2


Slope: 56 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.7
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20090404:0211,0.0,0.0,0.0,0.0,0.0,6.34,2.41,0.0
20090404:0311,0.0,0.0,0.0,0.0,0.0,6.42,2.41,0.0
20090404:0411,0.0,0.0,0.0,0.0,0.0,6.47,2.48,0.0
20090404:0511,0.0,0.0,0.0,0.0,0.0,6.58,2.69,0.0
20090404:0611,1.53,0.0,9.47,0.62,4.02,6.74,3.03,0.0
20090404:0711,44.94,14.31,68.51,4.31,12.4,7.07,3.17,0.0
20090404:0811,29.3,0.0,56.86,3.21,20.5,7.37,3.52,0.0
20090404:0911,68.56,1.47,112.38,6.38,27.88,7.3,4.28,0.0
20090404:1011,113.51,9.14,167.63,9.64,33.96,7.23,5.45,0.0
20090404:1111,144.35,17.03,202.93,11.75,38.11,7.78,6.69,0.0
20090404:1211,245.12,94.92,267.09,16.46,39.74,8.08,7.59,0.0
20090404:1311,183.66,43.41,231.11,13.73,38.57,7.73,7.86,0.0
20090404:1411,58.2,0.0,98.92,5.59,34.81,7.42,7.79,0.0
20090404:1511,98.35,8.9,146.55,8.45,29.0,7.58,8.28,0.0
20090404:1611,147.35,76.46,149.83,9.95,21.8,7.88,7.93,0.0
20090404:1711,96.84,78.32,87.04,7.13,13.79,7.52,6.34,0.0
20090404:1811,7.75,4.15,20.65,2.16,5.43,6.98,5.86,0.0
20090404:1911,0.0,0.0,0.0,0.0,0.0,6.11,5.93,0.0
20090404:2011,0.0,0.0,0.0,0.0,0.0,5.52,5.52,0.0
20090404:2111,0.0,0.0,0.0,0.0,0.0,5.03,5.03,0.0
20090404:2211,0.0,0.0,0.0,0.0,0.0,4.64,4.34,0.0
20090404:2311,0.0,0.0,0.0,0.0,0.0,4.31,3.79,0.0
20090405:0011,0.0,0.0,0.0,0.0,0.0,4.16,3.79,0.0
20090405:0111,0.0,0.0,0.0,0.0,0.0,4.32,4.0,0.0
20090405:0211,0.0,0.0,0.0,0.0,0.0,4.45,4.28,0.0
20090405:0311,0.0,0.0,0.0,0.0,0.0,4.81,4.48,0.0
20090405:0411,0.0,0.0,0.0,0.0,0.0,5.1,4.83,0.0
20090405:0511,0.0,0.0,0.0,0.0,0.0,5.05,4.62,0.0
20090405:0611,4.76,0.0,16.24,1.06,4.38,4.69,4.21,0.0
20090405:0711,97.18,104.35,68.95,7.44,12.76,5.16,4.07,0.0
20090405:0811,199.62,158.8,144.42,11.66,20.87,6.25,4.21,0.0
20090405:0911,416.53,472.78,148.45,19.63,28.25,7.64,4.83,0.0
20090405:1011,508.21,570.05,195.29,23.54,34.34,8.79,5.31,0.0
20090405:1111,492.34,469.44,272.73,23.98,38.5,9.65,5.66,0.0
20090405:1211,608.37,715.82,215.61,27.77,40.12,10.39,6.14,0.0
20090405:1311,552.04,596.17,245.0,25.88,38.93,10.59,5.86,0.0
20090405:1411,235.54,108.98,245.18,15.53,35.14,10.71,5.72,0.0
20090405:1511,133.21,32.24,175.18,10.47,29.31,10.5,5.31,0.0
20090405:1611,82.62,15.06,120.46,7.13,22.09,9.85,4.76,0.0
20090405:1711,73.84,41.06,87.47,6.12,14.06,9.1,4.07,0.0
20090405:1811,9.46,1.86,24.58,1.89,5.7,8.32,3.66,0.0
20090405:1911,0.0,0.0,0.0,0.0,0.0,7.45,2.83,0.0
20090405:2011,0.0,0.0,0.0,0.0,0.0,6.51,2.55,0.0
20090405:2111,0.0,0.0,0.0,0.0,0.0,5.66,2.48,0.0
20090405:2211,0.0,0.0,0.0,0.0,0.0,5.15,2.41,0.0
20090405:2311,0.0,0.0,0.0,0.0,0.0,4.82,2.34,0.0
20090406:0011,0.0,0.0,0.0,0.0,0.0,4.5,2.34,0.0
20090406:0111,0.0,0.0,0.0,0.0,0.0,4.35,2.21,0.0
20090406:0211,0.0,0.0,0.0,0.0,0.0,4.32,2.07,0.0
20090406:0311,0.0,0.0,0.0,0.0,0.0,4.12,1.72,0.0
20090406:0411,0.0,0.0,0.0,0.0,0.0,3.75,1.66,0.0
20090406:0511,0.0,0.0,0.0,0.0,0.0,3.63,2.0,0.0
20090406:0611,2.15,0.0,10.83,0.7,4.74,3.78,2.14,0.0
20090406:0711,27.63,1.05,53.09,3.04,13.11,5.3,2.34,0.0
20090406:0811,67.19,6.63,105.51,6.12,21.23,6.86,2.76,0.0
20090406:0911,117.72,21.57,162.54,9.59,28.62,8.13,3.45,0.0
20090406:1011,89.3,1.49,142.77,8.1,34.72,9.12,4.07,0.0
20090406:1111,91.72,0.0,147.99,8.36,38.88,9.69,4.41,0.0
20090406:1211,102.28,1.53,161.47,9.15,40.5,9.82,4.62,0.0
20090406:1311,85.01,0.0,138.64,7.83,39.29,10.14,4.76,0.0
20090406:1411,89.36,1.5,143.55,8.14,35.47,10.37,4.34,0.0
20090406:1511,55.76,0.0,96.58,5.46,29.61,9.88,4.55,0.0
20090406:1611,20.96,0.0,44.4,2.51,22.37,9.51,4.0,0.0
20090406:1711,9.68,0.0,25.7,1.45,14.33,9.05,3.66,0.0
20090406:1811,4.65,0.0,16.36,0.92,5.97,8.68,3.1,0.0
20090406:1911,0.0,0.0,0.0,0.0,0.0,8.12,3.17,0.0
20090406:2011,0.0,0.0,0.0,0.0,0.0,7.64,2.83,0.0
20090406:2111,0.0,0.0,0.0,0.0,0.0,7.5,2.62,0.0
20090406:2211,0.0,0.0,0.0,0.0,0.0,7.36,2.62,0.0
20090406:2311,0.0,0.0,0.0,0.0,0.0,7.35,2.55,0.0
20090407:0011,0.0,0.0,0.0,0.0,0.0,7.32,2.55,0.0
20090407:0111,0.0,0.0,0.0,0.0,0.0,7.04,2.9,0.0
20090407:0211,0.0,0.0,0.0,0.0,0.0,6.77,3.1,0.0
20090407:0311,0.0,0.0,0.0,0.0,0.0,6.46,3.17,0.0
20090407:0411,0.0,0.0,0.0,0.0,0.0,6.21,3.45,0.0
20090407:0511,0.0,0.0,0.0,0.0,0.0,5.94,3.79,0.0
20090407:0611,6.18,0.0,18.95,1.23,5.09,5.5,4.0,0.0
20090407:0711,89.61,78.23,79.56,7.22,13.47,5.88,4.0,0.0
20090407:0811,291.49,351.6,87.89,15.14,21.59,6.89,5.59,0.0
20090407:0911,406.98,442.37,162.63,19.72,28.99,7.88,5.45,0.0
20090407:1011,328.37,223.42,263.14,18.62,35.1,8.87,6.07,0.0
20090407:1111,510.71,493.0,269.88,24.73,39.27,9.49,7.52,0.0
20090407:1211,609.12,690.14,227.43,27.95,40.88,9.38,7.86,0.0
20090407:1311,613.21,730.79,194.37,27.9,39.65,8.93,7.17,0.0
20090407:1411,344.58,242.03,268.44,19.23,35.8,9.27,6.69,0.0
20090407:1511,420.06,454.17,171.16,20.29,29.92,9.03,6.34,0.0
20090407:1611,234.34,200.61,153.98,13.33,22.66,8.88,6.14,0.0
20090407:1711,109.23,100.02,86.78,8.14,14.61,8.52,6.14,0.0
20090407:1811,8.85,0.16,24.08,1.41,6.24,7.97,5.66,0.0
20090407:1911,0.0,0.0,0.0,0.0,0.0,7.29,5.79,0.0
20090407:2011,0.0,0.0,0.0,0.0,0.0,6.88,5.45,0.0
20090407:2111,0.0,0.0,0.0,0.0,0.0,6.66,5.03,0.0
20090407:2211,0.0,0.0,0.0,0.0,0.0,6.58,4.83,0.0
20090407:2311,0.0,0.0,0.0,0.0,0.0,6.28,5.03,0.0
20090408:0011,0.0,0.0,0.0,0.0,0.0,6.01,5.52,0.0
20090408:0111,0.0,0.0,0.0,0.0,0.0,5.57,5.86,0.0
20090408:0211,0.0,0.0,0.0,0.0,0.0,5.17,6.07,0.0
20090408:0311,0.0,0.0,0.0,0.0,0.0,4.89,5.79,0.0
20090408:0411,0.0,0.0,0.0,0.0,0.0,5.23,5.1,0.0
20090408:0511,0.0,0.0,0.0,0.0,0.0,5.79,4.55,0.0
20090408:0611,0.0,0.0,3.38,0.22,5.44,6.17,3.72,0.0
20090408:0711,41.29,6.05,69.38,4.14,13.82,6.19,4.69,0.0
20090408:0811,47.36,0.0,82.56,4.66,21.95,4.83,6.21,0.0
20090408:0911,157.12,47.84,186.58,11.44,29.36,4.55,8.34,0.0
20090408:1011,130.79,13.19,185.65,10.74,35.48,5.47,7.72,0.0
20090408:1111,231.5,80.72,259.96,15.98,39.65,6.9,7.72,0.0
20090408:1211,305.68,154.94,294.38,19.01,41.26,8.0,7.24,0.0
20090408:1311,631.87,790.41,165.22,28.74,40.01,8.98,7.1,0.0
20090408:1411,503.78,530.99,221.88,24.07,36.13,9.93,7.59,0.0
20090408:1511,424.04,464.71,167.79,20.64,30.22,10.22,7.24,0.0
20090408:1611,224.98,184.6,157.56,13.2,22.94,10.14,6.83,0.0
20090408:1711,64.38,24.43,88.18,5.77,14.88,9.66,5.52,0.0
20090408:1811,12.02,3.21,28.44,2.68,6.51,9.15,5.24,0.0
20090408:1911,0.0,0.0,0.0,0.0,0.0,7.96,4.55,0.0
20090408:2011,0.0,0.0,0.0,0.0,0.0,7.04,4.28,0.0
20090408:2111,0.0,0.0,0.0,0.0,0.0,6.32,3.86,0.0
20090408:2211,0.0,0.0,0.0,0.0,0.0,5.65,3.24,0.0
20090408:2311,0.0,0.0,0.0,0.0,0.0,5.08,2.69,0.0
20090409:0011,0.0,0.0,0.0,0.0,0.0,4.62,2.28,0.0
20090409:0111,0.0,0.0,0.0,0.0,0.0,4.34,2.21,0.0
20090409:0211,0.0,0.0,0.0,0.0,0.0,4.59,2.62,0.0
20090409:0311,0.0,0.0,0.0,0.0,0.0,4.95,3.1,0.0
20090409:0411,0.0,0.0,0.0,0.0,0.0,4.95,3.31,0.0
20090409:0511,0.0,0.0,0.0,0.0,0.0,5.0,3.79,0.0
20090409:0611,4.74,0.0,16.24,1.06,5.79,5.41,4.48,0.0
20090409:0711,15.94,0.0,35.83,2.02,14.17,5.89,4.69,0.0
20090409:0811,15.85,0.0,35.83,2.02,22.3,6.96,4.76,0.0
20090409:0911,28.65,0.0,56.08,3.17,29.72,8.45,4.62,0.0
20090409:1011,48.31,0.0,85.68,4.84,35.85,9.88,5.59,0.0
20090409:1111,337.82,209.0,295.3,20.07,40.03,10.98,6.62,0.0
20090409:1211,247.73,95.48,277.86,17.21,41.63,12.26,6.69,0.0
20090409:1311,65.77,0.0,112.16,6.34,40.36,12.78,6.76,0.0
20090409:1411,78.46,0.0,130.85,7.39,36.46,13.38,6.55,0.0
20090409:1511,40.7,0.0,75.55,4.27,30.52,13.49,6.07,0.0
20090409:1611,54.89,1.29,95.21,5.41,23.22,12.97,5.24,0.0
20090409:1711,45.04,6.23,76.45,4.53,15.15,12.4,5.03,0.0
20090409:1811,3.06,0.0,13.24,0.75,6.77,11.97,4.62,0.0
20090409:1911,0.0,0.0,0.0,0.0,0.0,10.97,4.34,0.0
20090409:2011,0.0,0.0,0.0,0.0,0.0,10.34,3.86,0.0
20090409:2111,0.0,0.0,0.0,0.0,0.0,10.08,4.07,0.0
20090409:2211,0.0,0.0,0.0,0.0,0.0,10.1,4.55,0.0
20090409:2311,0.0,0.0,0.0,0.0,0.0,10.22,4.83,0.0
20090410:0011,0.0,0.0,0.0,0.0,0.0,10.0,4.62,0.0
20090410:0111,0.0,0.0,0.0,0.0,0.0,9.45,4.34,0.0
20090410:0211,0.0,0.0,0.0,0.0,0.0,9.09,4.21,0.0
20090410:0311,0.0,0.0,0.0,0.0,0.0,8.98,4.34,0.0
20090410:0411,0.0,0.0,0.0,0.0,0.0,8.98,4.48,0.0
20090410:0511,0.0,0.0,0.0,0.0,0.0,9.0,4.48,0.0
20090410:0611,4.64,0.0,16.24,1.06,6.14,9.0,4.21,0.0
20090410:0711,113.2,145.29,59.8,9.33,14.52,9.8,4.14,0.0
20090410:0811,113.75,38.88,142.57,8.98,22.65,10.47,3.66,0.0
20090410:0911,126.66,24.79,174.1,10.34,30.08,11.18,4.55,0.0
20090410:1011,85.07,0.0,139.42,7.88,36.23,11.19,4.28,0.0
20090410:1111,90.45,0.0,147.21,8.32,40.41,11.19,3.86,0.0
20090410:1211,119.93,2.96,186.67,10.61,42.0,11.38,3.59,0.0
20090410:1311,66.56,0.0,112.94,6.38,40.72,11.34,3.66,0.0
20090410:1411,103.75,2.89,163.28,9.29,36.78,11.03,3.72,0.0
20090410:1511,25.36,0.0,51.41,2.9,30.82,10.06,3.52,0.0
20090410:1611,29.5,0.0,57.64,3.26,23.5,9.39,2.97,0.0
20090410:1711,27.0,0.0,53.74,3.04,15.41,9.0,2.62,0.0
20090410:1811,1.74,0.0,10.13,0.57,7.04,8.6,2.83,0.0
20090410:1911,0.0,0.0,0.0,0.0,0.0,8.1,2.83,0.0
20090410:2011,0.0,0.0,0.0,0.0,0.0,7.4,3.03,0.0
20090410:2111,0.0,0.0,0.0,0.0,0.0,6.66,3.17,0.0
20090410:2211,0.0,0.0,0.0,0.0,0.0,6.28,3.17,0.0
20090410:2311,0.0,0.0,0.0,0.0,0.0,5.84,2.97,0.0
20090411:0011,0.0,0.0,0.0,0.0,0.0,5.5,2.83,0.0
20090411:0111,0.0,0.0,0.0,0.0,0.0,5.27,2.83,0.0
20090411:0211,0.0,0.0,0.0,0.0,0.0,4.81,2.83,0.0
20090411:0311,0.0,0.0,0.0,0.0,0.0,4.66,2.69,0.0
20090411:0411,0.0,0.0,0.0,0.0,0.0,4.2,2.69,0.0
20090411:0511,0.0,0.0,0.0,0.0,0.0,3.82,2.69,0.0
20090411:0611,8.12,0.0,22.33,1.45,6.48,3.69,2.76,0.0
20090411:0711,113.12,125.45,72.17,9.2,14.86,4.64,3.24,0.0
20090411:0811,278.95,303.21,117.14,15.49,23.0,5.96,3.86,0.0
20090411:0911,419.45,468.88,156.7,20.99,30.44,7.3,4.34,0.0
20090411:1011,542.76,664.78,160.22,26.1,36.6,8.45,4.28,0.0
20090411:1111,606.64,756.68,178.75,28.96,40.78,9.57,4.55,0.0
20090411:1211,628.86,794.22,184.02,30.06,42.37,10.67,4.69,0.0
20090411:1311,538.79,576.63,254.17,26.85,41.06,11.37,4.48,0.0
20090411:1411,422.98,383.46,261.44,22.49,37.11,11.91,4.28,0.0
20090411:1511,358.4,335.97,209.35,19.36,31.11,11.95,4.0,0.0
20090411:1611,247.03,229.56,151.42,14.57,23.78,11.64,3.72,0.0
20090411:1711,112.46,105.26,89.87,8.98,15.68,11.1,3.17,0.0
20090411:1811,12.18,4.11,28.0,3.61,7.31,10.34,2.9,0.0
20090411:1911,0.0,0.0,0.0,0.0,0.0,8.8,2.83,0.0
20090411:2011,0.0,0.0,0.0,0.0,0.0,7.5,2.55,0.0
20090411:2111,0.0,0.0,0.0,0.0,0.0,6.4,2.34,0.0
20090411:2211,0.0,0.0,0.0,0.0,0.0,5.49,2.28,0.0
20090411:2311,0.0,0.0,0.0,0.0,0.0,4.72,2.21,0.0
20090412:0011,0.0,0.0,0.0,0.0,0.0,3.97,2.14,0.0
20090412:0111,0.0,0.0,0.0,0.0,0.0,3.11,2.0,0.0
20090412:0211,0.0,0.0,0.0,0.0,0.0,2.15,1.93,0.0
20090412:0311,0.0,0.0,0.0,0.0,0.0,1.37,1.86,0.0
20090412:0411,0.0,0.0,0.0,0.0,0.0,0.79,1.86,0.0
20090412:0511,0.0,0.0,0.0,0.0,0.0,0.42,1.86,0.0
20090412:0611,10.65,0.0,26.39,1.72,6.82,0.7,1.72,0.0
20090412:0711,98.99,78.38,90.6,8.23,15.2,2.93,1.31,0.0
20090412:0811,280.81,317.64,112.1,15.93,23.35,5.6,1.1,0.0
20090412:0911,440.69,576.1,105.28,22.53,30.8,7.6,1.1,0.0
20090412:1011,526.51,691.48,147.21,26.63,36.96,8.95,0.9,0.0
20090412:1111,588.61,801.19,156.19,29.66,41.16,10.23,1.1,0.0
20090412:1211,348.72,227.21,313.34,21.52,42.74,11.16,1.03,0.0
20090412:1311,178.03,36.2,240.86,14.26,41.41,11.44,0.55,0.0
20090412:1411,385.7,336.07,269.92,21.87,37.43,11.57,0.69,0.0
20090412:1511,308.5,252.37,225.27,18.09,31.41,11.64,1.1,0.0
20090412:1611,109.86,30.93,146.27,9.02,24.05,11.46,1.24,0.0
20090412:1711,33.83,0.97,63.97,3.65,15.95,11.37,1.31,0.0
20090412:1811,15.7,0.79,35.66,2.46,7.57,10.69,1.45,0.0
20090412:1911,0.0,0.0,0.0,0.0,0.0,9.56,2.14,0.0
20090412:2011,0.0,0.0,0.0,0.0,0.0,8.07,2.28,0.0
20090412:2111,0.0,0.0,0.0,0.0,0.0,6.81,2.07,0.0
20090412:2211,0.0,0.0,0.0,0.0,0.0,5.65,1.93,0.0
20090412:2311,0.0,0.0,0.0,0.0,0.0,4.57,1.79,0.0
20090413:0011,0.0,0.0,0.0,0.0,0.0,3.37,1.72,0.0
20090413:0111,0.0,0.0,0.0,0.0,0.0,2.49,1.59,0.0
20090413:0211,0.0,0.0,0.0,0.0,0.0,2.18,1.45,0.0
20090413:0311,0.0,0.0,0.0,0.0,0.0,2.32,1.24,0.0
20090413:0411,0.0,0.0,0.0,0.0,0.0,2.71,1.1,0.0
20090413:0511,0.0,0.0,0.0,0.0,0.0,2.09,1.17,0.0
20090413:0611,13.46,0.0,31.13,2.02,7.16,1.99,1.17,0.0
20090413:0711,111.66,111.82,81.07,9.29,15.54,3.52,1.03,0.0
20090413:0811,267.92,284.69,126.72,15.62,23.7,7.13,1.38,0.0
20090413:0911,391.01,416.74,179.45,20.73,31.15,8.97,2.21,0.0
20090413:1011,510.15,595.79,193.45,25.74,37.33,10.25,2.97,0.0
20090413:1111,571.95,675.73,215.41,28.43,41.53,11.14,3.79,0.0
20090413:1211,498.82,469.67,298.26,26.23,43.1,11.5,4.07,0.0
20090413:1311,391.81,287.25,307.29,22.53,41.76,11.62,4.28,0.0
20090413:1411,316.28,200.98,275.79,19.28,37.74,11.36,4.48,0.0
20090413:1511,238.66,134.27,226.2,15.49,31.7,10.67,4.41,0.0
20090413:1611,165.42,89.09,166.86,11.62,24.32,10.38,4.48,0.0
20090413:1711,84.45,42.81,101.66,7.35,16.21,9.81,4.28,0.0
20090413:1811,17.13,1.82,36.97,3.3,7.83,8.92,3.93,0.0
20090413:1911,0.0,0.0,0.0,0.0,0.0,7.46,4.0,0.0
20090413:2011,0.0,0.0,0.0,0.0,0.0,6.77,4.07,0.0
20090413:2111,0.0,0.0,0.0,0.0,0.0,6.32,3.79,0.0
20090413:2211,0.0,0.0,0.0,0.0,0.0,6.16,3.52,0.0
20090413:2311,0.0,0.0,0.0,0.0,0.0,6.28,3.59,0.0
20090414:0011,0.0,0.0,0.0,0.0,0.0,6.29,3.52,0.0
20090414:0111,0.0,0.0,0.0,0.0,0.0,6.21,3.45,0.0
20090414:0211,0.0,0.0,0.0,0.0,0.0,6.15,3.45,0.0
20090414:0311,0.0,0.0,0.0,0.0,0.0,6.09,3.45,0.0
20090414:0411,0.0,0.0,0.0,0.0,0.0,6.08,3.31,0.0
20090414:0511,0.0,0.0,0.0,0.0,0.0,6.04,3.24,0.0
20090414:0611,0.0,0.0,4.74,0.31,7.5,6.14,3.24,0.0
20090414:0711,31.54,0.0,59.97,3.39,15.88,6.23,3.72,0.0
20090414:0811,50.12,0.0,87.23,4.93,24.04,6.51,3.72,0.0
20090414:0911,62.56,0.0,105.15,5.94,31.5,6.81,3.79,0.0
20090414:1011,88.8,0.0,142.54,8.05,37.69,7.42,4.07,0.0
20090414:1111,108.54,1.42,169.24,9.59,41.89,7.89,3.93,0.0
20090414:1211,213.79,55.93,265.14,15.98,43.47,8.68,3.86,0.0
20090414:1311,182.13,34.2,241.87,14.3,42.1,8.93,3.66,0.0
20090414:1411,183.4,45.98,232.95,14.04,38.06,9.69,3.59,0.0
20090414:1511,169.23,54.49,205.02,12.72,31.99,10.12,3.38,0.0
20090414:1611,44.88,0.0,81.0,4.58,24.6,10.6,3.38,0.0
20090414:1711,30.46,0.0,59.19,3.34,16.47,9.9,3.45,0.0
20090414:1811,10.58,0.0,27.26,1.54,8.09,8.92,3.59,0.0
20090414:1911,0.0,0.0,0.0,0.0,0.0,8.41,3.03,0.0
20090414:2011,0.0,0.0,0.0,0.0,0.0,7.78,2.83,0.0
20090414:2111,0.0,0.0,0.0,0.0,0.0,7.31,2.69,0.0
20090414:2211,0.0,0.0,0.0,0.0,0.0,6.88,2.62,0.0
20090414:2311,0.0,0.0,0.0,0.0,0.0,6.36,2.62,0.0
20090415:0011,0.0,0.0,0.0,0.0,0.0,6.15,2.62,0.0
20090415:0111,0.0,0.0,0.0,0.0,0.0,5.84,2.69,0.0
20090415:0211,0.0,0.0,0.0,0.0,0.0,5.52,2.62,0.0
20090415:0311,0.0,0.0,0.0,0.0,0.0,5.13,2.83,0.0
20090415:0411,0.0,0.0,0.0,0.0,0.0,4.96,2.9,0.0
20090415:0511,0.0,0.0,0.0,0.0,0.0,4.83,3.03,0.0
20090415:0611,3.41,0.0,13.53,0.88,7.83,4.71,3.17,0.0
20090415:0711,62.29,15.06,91.62,5.81,16.21,5.08,3.72,0.0
20090415:0811,60.57,1.18,100.63,5.72,24.37,5.55,4.0,0.0
20090415:0911,69.97,0.0,115.27,6.51,31.85,6.08,4.21,0.0
20090415:1011,62.65,0.0,105.15,5.94,38.04,6.65,4.34,0.0
20090415:1111,86.85,0.0,139.42,7.88,42.26,6.96,4.69,0.0
20090415:1211,104.83,0.0,165.12,9.33,43.82,7.89,5.31,0.0
20090415:1311,108.01,1.41,168.46,9.55,42.44,8.37,5.52,0.0
20090415:1411,57.24,0.0,98.14,5.55,38.37,8.64,5.66,0.0
20090415:1511,74.78,0.0,123.06,6.95,32.28,8.45,5.72,0.0
20090415:1611,38.59,0.0,70.88,4.0,24.87,8.23,5.59,0.0
20090415:1711,37.12,0.91,67.86,3.87,16.73,7.93,5.24,0.0
20090415:1811,17.95,0.39,38.94,2.55,8.35,7.56,4.9,0.0
20090415:1911,0.0,0.0,0.0,0.0,0.0,7.19,4.21,0.0
20090415:2011,0.0,0.0,0.0,0.0,0.0,6.85,4.34,0.0
20090415:2111,0.0,0.0,0.0,0.0,0.0,6.64,4.21,0.0
20090415:2211,0.0,0.0,0.0,0.0,0.0,6.47,3.93,0.0
20090415:2311,0.0,0.0,0.0,0.0,0.0,6.38,3.79,0.0
20090416:0011,0.0,0.0,0.0,0.0,0.0,6.33,3.59,0.0
20090416:0111,0.0,0.0,0.0,0.0,0.0,6.29,3.38,0.0
20090416:0211,0.0,0.0,0.0,0.0,0.0,6.2,3.72,0.0
20090416:0311,0.0,0.0,0.0,0.0,0.0,6.16,4.14,0.0
20090416:0411,0.0,0.0,0.0,0.0,0.0,6.12,4.21,0.0
20090416:0511,0.0,0.0,0.0,0.0,0.0,6.13,4.41,0.0
20090416:0611,3.7,0.0,14.21,0.92,8.16,6.21,4.97,0.0
20090416:0711,21.31,0.0,44.4,2.51,16.54,6.44,5.52,0.0
20090416:0811,26.31,0.0,52.19,2.95,24.71,6.92,5.66,0.0
20090416:0911,47.85,0.0,84.12,4.75,32.19,7.34,5.93,0.0
20090416:1011,64.6,0.0,108.26,6.12,38.4,7.76,6.0,0.0
20090416:1111,83.15,0.0,134.75,7.61,42.62,8.28,6.41,0.0
20090416:1211,217.85,55.09,269.6,16.24,44.18,8.7,6.41,0.0
20090416:1311,259.38,99.59,285.32,17.91,42.78,9.13,6.48,0.0
20090416:1411,139.85,13.69,201.26,11.66,38.68,9.15,6.55,0.0
20090416:1511,112.56,10.42,166.23,9.64,32.56,9.08,6.41,0.0
20090416:1611,47.03,0.0,83.34,4.71,25.13,8.59,6.14,0.0
20090416:1711,10.64,0.0,27.26,1.54,16.99,8.04,5.79,0.0
20090416:1811,4.3,0.0,15.58,0.88,8.61,7.38,5.59,0.0
20090416:1911,0.0,0.0,0.0,0.0,0.0,6.58,5.31,0.0
20090416:2011,0.0,0.0,0.0,0.0,0.0,5.92,5.38,0.0
20090416:2111,0.0,0.0,0.0,0.0,0.0,5.83,5.38,0.0
20090416:2211,0.0,0.0,0.0,0.0,0.0,5.54,5.38,0.0
20090416:2311,0.0,0.0,0.0,0.0,0.0,5.32,5.17,0.0
20090417:0011,0.0,0.0,0.0,0.0,0.0,5.29,4.9,0.0
20090417:0111,0.0,0.0,0.0,0.0,0.0,5.12,5.17,0.0
20090417:0211,0.0,0.0,0.0,0.0,0.0,5.13,5.24,0.0
20090417:0311,0.0,0.0,0.0,0.0,0.0,5.08,5.31,0.0
20090417:0411,0.0,0.0,0.0,0.0,0.0,5.17,5.59,0.0
20090417:0511,0.0,0.0,0.0,0.0,0.0,5.15,5.59,0.0
20090417:0611,9.22,0.0,24.36,1.58,8.48,5.41,5.79,0.0
20090417:0711,25.48,0.0,50.63,2.86,16.87,5.48,6.55,0.0
20090417:0811,34.83,0.0,64.65,3.65,25.04,5.71,6.62,0.0
20090417:0911,53.09,0.0,91.13,5.15,32.53,5.97,6.55,0.0
20090417:1011,46.51,0.0,81.78,4.62,38.75,6.2,6.34,0.0
20090417:1111,60.55,0.0,102.03,5.77,42.98,6.66,6.21,0.0
20090417:1211,66.5,0.0,110.6,6.25,44.53,6.95,6.07,0.0
20090417:1311,70.31,0.0,116.05,6.56,43.11,7.07,5.93,0.0
20090417:1411,53.84,0.0,92.69,5.24,38.99,7.17,5.79,0.0
20090417:1511,65.98,0.0,109.82,6.21,32.85,6.8,5.66,0.0
20090417:1611,0.0,0.0,0.0,0.0,0.0,6.78,5.52,0.0
20090417:1711,0.0,0.0,0.0,0.0,0.0,6.43,5.17,0.0
20090417:1811,0.0,0.0,0.0,0.0,0.0,6.1,4.69,0.0
20090417:1911,0.0,0.0,0.0,0.0,0.0,5.31,4.69,0.0
20090417:2011,0.0,0.0,0.0,0.0,0.0,4.96,4.48,0.0
20090417:2111,0.0,0.0,0.0,0.0,0.0,4.78,4.55,0.0
20090417:2211,0.0,0.0,0.0,0.0,0.0,4.67,4.34,0.0
20090417:2311,0.0,0.0,0.0,0.0,0.0,4.57,3.86,0.0
20090418:0011,0.0,0.0,0.0,0.0,0.0,4.49,3.52,0.0
20090418:0111,0.0,0.0,0.0,0.0,0.0,4.38,3.17,0.0
20090418:0211,0.0,0.0,0.0,0.0,0.0,4.28,3.17,0.0
20090418:0311,0.0,0.0,0.0,0.0,0.0,4.07,3.03,0.0
20090418:0411,0.0,0.0,0.0,0.0,0.0,4.05,2.69,0.0
20090418:0511,0.0,0.0,0.0,0.0,0.0,3.8,2.55,0.0
20090418:0611,0.0,0.0,0.0,0.0,0.0,3.63,2.28,0.0
20090418:0711,0.0,0.0,0.0,0.0,0.0,3.76,2.97,0.0
20090418:0811,0.0,0.0,0.0,0.0,0.0,4.41,2.83,0.0
20090418:0911,0.0,0.0,0.0,0.0,0.0,4.96,2.69,0.0
20090418:1011,0.0,0.0,0.0,0.0,0.0,5.84,2.62,0.0
20090418:1111,0.0,0.0,0.0,0.0,0.0,6.55,2.55,0.0
20090418:1211,0.0,0.0,0.0,0.0,0.0,7.16,2.41,0.0
20090418:1311,0.0,0.0,0.0,0.0,0.0,7.47,2.28,0.0
20090418:1411,0.0,0.0,0.0,0.0,0.0,7.75,2.14,0.0
20090418:1511,0.0,0.0,0.0,0.0,0.0,7.88,2.0,0.0
20090418:1611,0.0,0.0,0.0,0.0,0.0,7.94,1.93,0.0
20090418:1711,0.0,0.0,0.0,0.0,0.0,7.8,1.79,0.0
20090418:1811,0.0,0.0,0.0,0.0,0.0,7.44,1.66,0.0
20090418:1911,0.0,0.0,0.0,0.0,0.0,6.61,1.72,0.0
