Latitude (decimal degrees):	53.408
Longitude (decimal degrees):	-2.992
Elevation (m):	31
Radiation database:	PVGIS-SARAH2


Slope: 53 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.7
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150617:1411,94.8,0.0,157.81,8.0,52.59,17.14,6.28,0.0
20150617:1511,85.73,0.0,144.26,7.31,45.09,16.92,6.69,0.0
20150617:1611,61.05,0.0,107.6,5.45,36.54,16.61,6.76,0.0
20150617:1711,113.15,20.49,166.61,10.02,27.64,16.46,6.55,0.0
20150617:1811,35.96,0.0,69.34,3.51,18.81,15.52,5.86,0.0
20150617:1911,2.42,0.0,11.91,0.69,10.41,14.53,5.66,0.0
20150617:2011,0.0,0.0,1.4,0.08,2.77,13.69,5.31,0.0
20150617:2111,0.0,0.0,0.0,0.0,0.0,13.09,5.1,0.0
20150617:2211,0.0,0.0,0.0,0.0,0.0,12.71,5.1,0.0
20150617:2311,0.0,0.0,0.0,0.0,0.0,12.32,5.1,0.0
20150618:0011,0.0,0.0,0.0,0.0,0.0,11.95,4.97,0.0
20150618:0111,0.0,0.0,0.0,0.0,0.0,11.65,4.62,0.0
20150618:0211,0.0,0.0,0.0,0.0,0.0,11.34,4.62,0.0
20150618:0311,0.0,0.0,0.0,0.0,0.0,11.23,5.17,0.0
20150618:0411,0.77,0.0,7.7,0.44,2.39,11.03,5.59,0.0
20150618:0511,20.21,0.0,43.42,2.5,9.98,11.14,5.79,0.0
20150618:0611,52.64,0.0,92.45,5.33,18.34,11.4,6.34,0.0
20150618:0711,106.93,14.15,159.25,9.21,27.16,11.32,7.17,0.0
20150618:0811,174.49,43.82,224.93,13.45,36.07,11.67,7.24,0.0
20150618:0911,322.11,202.48,280.22,21.69,44.65,12.05,7.31,0.0
20150618:1011,283.67,99.08,327.57,19.71,52.24,12.43,7.38,0.0
20150618:1111,444.69,319.86,350.29,27.51,57.8,12.82,7.45,0.0
20150618:1211,500.94,423.88,335.52,30.09,59.99,13.18,7.45,0.0
20150618:1311,477.37,388.41,334.12,29.04,58.04,13.61,7.79,0.0
20150618:1411,446.99,382.67,293.2,27.75,52.64,13.86,7.52,0.0
20150618:1511,399.88,394.9,208.69,26.13,45.13,13.84,7.17,0.0
20150618:1611,292.14,311.24,137.22,22.34,36.59,14.06,6.9,0.0
20150618:1711,143.67,153.07,95.35,16.76,27.69,14.2,6.07,0.0
20150618:1811,32.69,3.69,56.72,10.66,18.86,14.27,5.59,0.0
20150618:1911,19.92,0.0,43.42,2.5,10.46,13.9,5.93,0.0
20150618:2011,1.01,0.0,8.4,0.48,2.81,13.36,5.38,0.0
20150618:2111,0.0,0.0,0.0,0.0,0.0,12.73,5.31,0.0
20150618:2211,0.0,0.0,0.0,0.0,0.0,12.23,5.03,0.0
20150618:2311,0.0,0.0,0.0,0.0,0.0,11.82,4.76,0.0
20150619:0011,0.0,0.0,0.0,0.0,0.0,11.7,4.69,0.0
20150619:0111,0.0,0.0,0.0,0.0,0.0,11.58,4.97,0.0
20150619:0211,0.0,0.0,0.0,0.0,0.0,11.36,5.38,0.0
20150619:0311,0.0,0.0,0.0,0.0,0.0,11.36,5.86,0.0
20150619:0411,0.0,0.0,0.7,0.04,2.38,11.27,6.07,0.0
20150619:0511,7.75,0.0,22.41,1.29,9.96,11.33,6.07,0.0
20150619:0611,40.73,0.0,74.94,4.32,18.33,11.55,6.28,0.0
20150619:0711,47.27,0.0,85.28,4.32,27.14,12.0,7.03,0.0
20150619:0811,135.52,13.82,199.07,10.74,36.05,12.14,7.17,0.0
20150619:0911,164.53,15.56,238.86,12.68,44.63,12.4,6.97,0.0
20150619:1011,243.18,57.01,311.11,17.57,52.23,12.55,6.97,0.0
20150619:1111,136.99,1.04,214.53,10.91,57.81,12.92,6.76,0.0
20150619:1211,154.3,2.12,238.59,12.16,60.01,13.19,6.83,0.0
20150619:1311,204.44,19.89,293.35,15.47,58.07,13.42,7.1,0.0
20150619:1411,158.32,6.03,240.73,12.4,52.68,13.59,7.17,0.0
20150619:1511,102.04,0.0,165.78,8.4,45.18,13.59,6.97,0.0
20150619:1611,203.67,79.59,234.82,15.55,36.64,13.75,6.62,0.0
20150619:1711,131.7,46.89,168.93,12.16,27.73,13.92,5.79,0.0
20150619:1811,53.63,0.2,95.32,5.21,18.9,14.22,4.9,0.0
20150619:1911,5.44,0.0,18.21,1.05,10.5,13.62,4.83,0.0
20150619:2011,0.0,0.0,3.5,0.2,2.86,13.5,4.07,0.0
20150619:2111,0.0,0.0,0.0,0.0,0.0,13.39,3.86,0.0
20150619:2211,0.0,0.0,0.0,0.0,0.0,13.32,3.66,0.0
20150619:2311,0.0,0.0,0.0,0.0,0.0,13.35,3.31,0.0
20150620:0011,0.0,0.0,0.0,0.0,0.0,13.36,2.9,0.0
20150620:0111,0.0,0.0,0.0,0.0,0.0,13.39,2.62,0.0
20150620:0211,0.0,0.0,0.0,0.0,0.0,13.42,2.55,0.0
20150620:0311,0.0,0.0,0.0,0.0,0.0,13.43,2.62,0.0
20150620:0411,0.0,0.0,0.7,0.04,2.37,13.38,2.83,0.0
20150620:0511,4.74,0.0,16.81,0.97,9.94,13.45,2.97,0.0
20150620:0611,45.83,0.0,83.34,4.81,18.3,13.52,3.1,0.0
20150620:0711,32.02,0.0,62.96,3.19,27.12,14.06,3.03,0.0
20150620:0811,58.84,0.0,103.61,5.25,36.03,14.38,3.52,0.0
20150620:0911,49.69,0.0,90.06,4.56,44.61,14.75,3.72,0.0
20150620:1011,97.05,0.0,160.2,8.12,52.22,15.14,4.0,0.0
20150620:1111,91.47,0.0,152.23,7.71,57.8,15.4,3.79,0.0
20150620:1211,157.16,3.18,245.92,12.56,60.02,15.5,3.38,0.0
20150620:1311,103.73,0.0,170.56,8.64,58.1,15.62,3.24,0.0
20150620:1411,273.87,96.41,328.75,19.67,52.71,16.01,3.38,0.0
20150620:1511,387.6,395.88,208.74,26.17,45.22,16.31,3.24,0.0
20150620:1611,294.27,356.8,107.09,23.31,36.68,16.75,3.45,0.0
20150620:1711,123.5,34.31,171.42,11.31,27.77,16.97,3.17,0.0
20150620:1811,24.47,5.41,43.16,11.27,18.94,16.92,2.28,0.0
20150620:1911,10.58,0.0,28.01,1.62,10.54,16.42,2.41,0.0
20150620:2011,0.0,0.0,1.4,0.08,2.89,15.97,2.07,0.0
20150620:2111,0.0,0.0,0.0,0.0,0.0,15.38,2.48,0.0
20150620:2211,0.0,0.0,0.0,0.0,0.0,14.94,2.9,0.0
20150620:2311,0.0,0.0,0.0,0.0,0.0,14.33,3.45,0.0
20150621:0011,0.0,0.0,0.0,0.0,0.0,13.88,4.48,0.0
20150621:0111,0.0,0.0,0.0,0.0,0.0,13.61,5.45,0.0
20150621:0211,0.0,0.0,0.0,0.0,0.0,13.18,5.52,0.0
20150621:0311,0.0,0.0,0.0,0.0,0.0,12.6,5.45,0.0
20150621:0411,0.0,0.0,0.7,0.04,2.35,12.15,5.72,0.0
20150621:0511,7.34,0.0,21.71,1.25,9.92,12.0,6.0,0.0
20150621:0611,13.73,0.0,32.92,1.9,18.28,11.86,6.55,0.0
20150621:0711,87.67,4.51,140.22,7.47,27.09,11.97,7.24,0.0
20150621:0811,196.99,72.01,230.46,15.07,36.0,12.39,7.59,0.0
20150621:0911,242.86,83.2,284.8,17.45,44.59,13.04,7.66,0.0
20150621:1011,197.19,22.99,279.41,14.9,52.2,13.42,7.59,0.0
20150621:1111,146.78,2.09,228.22,11.63,57.79,13.8,7.45,0.0
20150621:1211,383.09,203.33,376.39,24.92,60.03,14.17,7.52,0.0
20150621:1311,482.48,407.11,327.74,29.41,58.12,14.4,7.31,0.0
20150621:1411,416.47,319.38,314.08,26.42,52.74,14.69,6.76,0.0
20150621:1511,231.16,70.15,284.46,16.92,45.25,14.82,6.55,0.0
20150621:1611,218.79,104.69,234.23,16.68,36.71,14.87,6.21,0.0
20150621:1711,145.03,118.5,127.31,15.59,27.81,14.73,5.86,0.0
20150621:1811,56.6,0.33,99.62,5.57,18.98,14.42,5.52,0.0
20150621:1911,5.45,0.0,18.21,1.05,10.57,13.5,5.79,0.0
20150621:2011,0.0,0.0,2.8,0.16,2.92,12.74,5.31,0.0
20150621:2111,0.0,0.0,0.0,0.0,0.0,11.92,5.31,0.0
20150621:2211,0.0,0.0,0.0,0.0,0.0,11.28,5.52,0.0
20150621:2311,0.0,0.0,0.0,0.0,0.0,10.8,5.45,0.0
20150622:0011,0.0,0.0,0.0,0.0,0.0,10.41,5.59,0.0
20150622:0111,0.0,0.0,0.0,0.0,0.0,10.24,5.31,0.0
20150622:0211,0.0,0.0,0.0,0.0,0.0,9.97,5.38,0.0
20150622:0311,0.0,0.0,0.0,0.0,0.0,9.92,5.52,0.0
20150622:0411,0.0,0.0,2.1,0.12,2.32,9.4,5.52,0.0
20150622:0511,23.06,0.0,47.62,2.75,9.89,9.5,5.52,0.0
20150622:0611,50.11,0.0,88.25,5.09,18.25,9.83,5.17,0.0
20150622:0711,135.49,74.95,148.73,13.69,27.06,10.44,5.52,0.0
20150622:0811,189.48,60.47,230.01,14.5,35.97,10.94,5.79,0.0
20150622:0911,144.49,7.31,217.71,11.31,44.56,11.36,5.93,0.0
20150622:1011,137.77,2.0,213.85,10.91,52.17,11.94,6.41,0.0
20150622:1111,118.57,0.0,188.89,9.57,57.78,12.69,6.9,0.0
20150622:1211,307.31,101.67,361.16,21.21,60.03,13.0,7.52,0.0
20150622:1311,486.25,407.16,327.75,29.41,58.13,13.39,8.0,0.0
20150622:1411,452.7,391.79,290.29,27.95,52.76,13.74,8.34,0.0
20150622:1511,347.38,251.19,271.86,23.1,45.28,14.11,8.69,0.0
20150622:1611,151.37,22.68,214.54,11.92,36.74,14.01,8.41,0.0
20150622:1711,50.56,0.0,90.86,4.6,27.84,14.01,7.72,0.0
20150622:1811,46.73,0.06,85.04,4.4,19.0,13.87,6.9,0.0
20150622:1911,23.91,0.0,49.73,2.87,10.6,13.59,6.14,0.0
20150622:2011,1.28,0.0,9.1,0.53,2.94,13.34,5.31,0.0
20150622:2111,0.0,0.0,0.0,0.0,0.0,13.11,4.69,0.0
20150622:2211,0.0,0.0,0.0,0.0,0.0,12.68,4.07,0.0
20150622:2311,0.0,0.0,0.0,0.0,0.0,12.32,3.45,0.0
20150623:0011,0.0,0.0,0.0,0.0,0.0,11.98,2.76,0.0
20150623:0111,0.0,0.0,0.0,0.0,0.0,11.67,2.21,0.0
20150623:0211,0.0,0.0,0.0,0.0,0.0,11.41,1.72,0.0
20150623:0311,0.0,0.0,0.0,0.0,0.0,10.86,1.38,0.0
20150623:0411,0.0,0.0,2.8,0.16,2.29,9.96,1.38,0.0
20150623:0511,21.59,0.0,45.52,2.63,9.85,10.09,1.24,0.0
20150623:0611,51.26,0.0,91.05,5.25,18.21,12.0,1.45,0.0
20150623:0711,60.88,0.0,106.0,5.37,27.02,12.34,1.66,0.0
20150623:0811,212.45,103.26,228.7,16.48,35.93,12.8,1.86,0.0
20150623:0911,343.25,275.03,256.93,23.51,44.52,13.59,2.14,0.0
20150623:1011,507.32,656.46,144.9,32.23,52.14,14.27,2.41,0.0
20150623:1111,526.97,590.04,246.91,32.56,57.76,14.78,2.76,0.0
20150623:1211,589.33,788.06,155.08,35.91,60.02,15.25,3.17,0.0
20150623:1311,579.07,787.29,134.17,35.46,58.13,15.46,3.45,0.0
20150623:1411,506.76,631.11,168.21,31.99,52.78,15.53,3.1,0.0
20150623:1511,421.49,526.7,132.09,28.48,45.3,15.65,2.83,0.0
20150623:1611,295.9,358.53,107.23,23.35,36.77,15.65,2.76,0.0
20150623:1711,143.83,171.7,81.51,17.37,27.86,15.3,2.83,0.0
20150623:1811,28.57,6.52,49.5,11.11,19.03,14.81,2.69,0.0
20150623:1911,16.41,0.0,37.82,2.18,10.62,14.56,2.21,0.0
20150623:2011,1.83,0.0,10.51,0.61,2.96,13.85,1.45,0.0
20150623:2111,0.0,0.0,0.0,0.0,0.0,12.74,1.03,0.0
20150623:2211,0.0,0.0,0.0,0.0,0.0,12.6,0.76,0.0
20150623:2311,0.0,0.0,0.0,0.0,0.0,12.51,0.55,0.0
20150624:0011,0.0,0.0,0.0,0.0,0.0,12.28,0.28,0.0
20150624:0111,0.0,0.0,0.0,0.0,0.0,12.16,0.14,0.0
20150624:0211,0.0,0.0,0.0,0.0,0.0,11.57,0.97,0.0
20150624:0311,0.0,0.0,0.0,0.0,0.0,10.17,1.79,0.0
20150624:0411,0.0,0.0,0.0,0.0,0.0,11.01,2.07,0.0
20150624:0511,21.01,0.0,44.82,2.59,9.81,11.5,2.28,0.0
20150624:0611,44.56,0.0,81.24,4.69,18.17,12.71,2.34,0.0
20150624:0711,130.84,145.77,87.24,16.52,26.97,14.08,3.1,0.0
20150624:0811,276.87,304.28,130.74,22.05,35.89,15.13,3.17,0.0
20150624:0911,365.88,340.79,229.35,24.96,44.48,16.17,3.17,0.0
20150624:1011,319.74,164.88,334.59,22.17,52.1,16.99,3.1,0.0
20150624:1111,400.45,273.66,358.04,26.38,57.73,17.57,3.1,0.0
20150624:1211,85.31,0.0,145.06,7.35,60.0,18.18,3.03,0.0
20150624:1311,143.35,2.09,229.81,11.71,58.13,18.5,3.17,0.0
20150624:1411,129.11,1.01,209.74,10.66,52.79,18.6,3.1,0.0
20150624:1511,62.3,0.0,110.79,5.61,45.31,18.73,3.1,0.0
20150624:1611,92.17,0.78,154.69,7.88,36.79,18.47,3.17,0.0
20150624:1711,115.64,23.45,169.91,10.38,27.88,18.06,3.17,0.0
20150624:1811,58.9,0.6,104.39,6.06,19.05,17.53,2.83,0.0
20150624:1911,4.31,0.0,16.11,0.93,10.63,16.65,2.34,0.0
20150624:2011,0.27,0.0,6.3,0.36,2.97,16.18,2.07,0.0
20150624:2111,0.0,0.0,0.0,0.0,0.0,15.38,2.34,0.0
20150624:2211,0.0,0.0,0.0,0.0,0.0,14.61,2.76,0.0
20150624:2311,0.0,0.0,0.0,0.0,0.0,13.94,2.9,0.0
20150625:0011,0.0,0.0,0.0,0.0,0.0,13.51,2.9,0.0
20150625:0111,0.0,0.0,0.0,0.0,0.0,13.12,2.97,0.0
20150625:0211,0.0,0.0,0.0,0.0,0.0,12.75,2.9,0.0
20150625:0311,0.0,0.0,0.0,0.0,0.0,12.72,2.62,0.0
20150625:0411,0.0,0.0,0.0,0.0,0.0,12.71,2.34,0.0
20150625:0511,0.75,0.0,7.7,0.44,9.77,13.07,2.0,0.0
20150625:0611,28.7,0.0,57.43,3.31,18.12,13.99,2.21,0.0
20150625:0711,57.51,0.0,102.02,5.17,26.93,14.99,2.41,0.0
20150625:0811,164.48,39.74,222.01,13.13,35.84,15.59,2.41,0.0
20150625:0911,207.73,52.99,273.56,15.79,44.43,16.37,2.55,0.0
20150625:1011,180.69,17.99,268.96,14.22,52.06,17.11,2.41,0.0
20150625:1111,406.95,295.68,354.16,26.9,57.69,17.91,2.14,0.0
20150625:1211,425.97,325.39,362.11,28.03,59.98,18.26,1.72,0.0
20150625:1311,263.0,75.44,343.9,19.63,58.12,18.32,1.17,0.0
20150625:1411,281.35,116.71,334.04,20.56,52.79,18.85,0.97,0.0
20150625:1511,277.65,153.64,292.93,20.36,45.32,18.91,0.62,0.0
20150625:1611,214.34,112.23,233.44,16.96,36.8,19.08,1.24,0.0
20150625:1711,76.42,2.14,130.73,6.79,27.9,19.02,1.66,0.0
20150625:1811,17.1,0.0,39.85,2.02,19.06,18.76,2.0,0.0
20150625:1911,3.95,0.0,15.41,0.89,10.64,17.97,2.41,0.0
20150625:2011,0.0,0.0,4.9,0.28,2.98,17.1,2.34,0.0
20150625:2111,0.0,0.0,0.0,0.0,0.0,16.41,2.0,0.0
20150625:2211,0.0,0.0,0.0,0.0,0.0,15.94,1.59,0.0
20150625:2311,0.0,0.0,0.0,0.0,0.0,15.46,2.07,0.0
20150626:0011,0.0,0.0,0.0,0.0,0.0,15.07,2.69,0.0
20150626:0111,0.0,0.0,0.0,0.0,0.0,14.88,2.69,0.0
20150626:0211,0.0,0.0,0.0,0.0,0.0,14.83,2.76,0.0
20150626:0311,0.0,0.0,0.0,0.0,0.0,14.62,2.41,0.0
20150626:0411,0.0,0.0,0.0,0.0,0.0,14.32,2.21,0.0
20150626:0511,0.75,0.0,7.7,0.44,9.72,14.02,2.34,0.0
20150626:0611,4.37,0.0,16.11,0.93,18.07,14.19,2.69,0.0
20150626:0711,31.33,0.0,62.17,3.15,26.87,15.2,3.24,0.0
20150626:0811,54.79,0.0,98.03,4.97,35.79,15.52,3.45,0.0
20150626:0911,60.44,0.0,106.8,5.41,44.38,16.42,4.34,0.0
20150626:1011,65.55,0.0,114.77,5.82,52.01,17.11,4.14,0.0
20150626:1111,161.56,5.23,252.6,12.97,57.65,17.99,4.28,0.0
20150626:1211,89.95,0.0,152.23,7.71,59.95,19.17,4.83,0.0
20150626:1311,42.89,0.0,81.3,4.12,58.11,19.5,4.97,0.0
20150626:1411,63.45,0.0,112.38,5.7,52.79,18.83,4.62,0.0
20150626:1511,124.69,2.78,200.38,10.26,45.33,18.37,4.9,0.0
20150626:1611,224.54,121.84,231.94,17.33,36.81,17.87,4.76,0.0
20150626:1711,140.64,83.66,154.41,14.14,27.91,17.83,4.07,0.0
20150626:1811,59.34,0.76,104.9,6.18,19.07,17.55,3.45,0.0
20150626:1911,4.3,0.0,16.11,0.93,10.65,17.17,3.52,0.0
20150626:2011,1.8,0.0,10.51,0.61,2.98,16.44,3.59,0.0
20150626:2111,0.0,0.0,0.0,0.0,0.0,15.63,3.79,0.0
20150626:2211,0.0,0.0,0.0,0.0,0.0,14.9,3.93,0.0
20150626:2311,0.0,0.0,0.0,0.0,0.0,14.42,3.79,0.0
20150627:0011,0.0,0.0,0.0,0.0,0.0,14.07,3.66,0.0
20150627:0111,0.0,0.0,0.0,0.0,0.0,14.01,3.66,0.0
20150627:0211,0.0,0.0,0.0,0.0,0.0,13.79,3.79,0.0
20150627:0311,0.0,0.0,0.0,0.0,0.0,13.73,3.72,0.0
20150627:0411,0.0,0.0,0.0,0.0,0.0,13.56,3.52,0.0
20150627:0511,21.24,0.0,45.52,2.63,9.66,13.55,2.97,0.0
20150627:0611,32.74,0.0,63.73,3.68,18.01,14.18,2.41,0.0
20150627:0711,129.16,141.14,89.65,16.32,26.82,14.87,3.38,0.0
20150627:0811,267.75,265.96,154.92,21.17,35.73,15.71,3.59,0.0
20150627:0911,249.52,101.48,286.84,18.22,44.33,16.61,3.86,0.0
20150627:1011,471.56,514.15,226.82,29.93,51.96,17.36,4.07,0.0
20150627:1111,490.46,481.09,296.91,30.66,57.6,17.98,3.93,0.0
20150627:1211,574.01,730.05,190.88,35.06,59.91,18.44,4.21,0.0
20150627:1311,71.92,0.0,125.13,6.34,58.09,18.77,4.28,0.0
20150627:1411,477.54,525.04,230.75,30.33,52.78,18.91,4.28,0.0
20150627:1511,353.19,297.74,256.89,24.19,45.33,19.03,4.0,0.0
20150627:1611,258.43,208.66,201.26,19.99,36.81,19.02,4.0,0.0
20150627:1711,138.09,72.64,161.09,13.61,27.91,18.69,3.79,0.0
20150627:1811,46.71,5.31,81.27,9.73,19.07,18.26,3.31,0.0
20150627:1911,13.72,0.0,33.62,1.94,10.65,17.32,2.69,0.0
20150627:2011,1.79,0.0,10.51,0.61,2.97,16.96,2.55,0.0
20150627:2111,0.0,0.0,0.0,0.0,0.0,16.32,2.62,0.0
20150627:2211,0.0,0.0,0.0,0.0,0.0,15.65,2.83,0.0
20150627:2311,0.0,0.0,0.0,0.0,0.0,15.44,3.24,0.0
20150628:0011,0.0,0.0,0.0,0.0,0.0,15.29,3.52,0.0
20150628:0111,0.0,0.0,0.0,0.0,0.0,14.86,3.72,0.0
20150628:0211,0.0,0.0,0.0,0.0,0.0,14.21,4.07,0.0
20150628:0311,0.0,0.0,0.0,0.0,0.0,13.95,4.48,0.0
20150628:0411,0.0,0.0,0.0,0.0,0.0,13.86,4.9,0.0
20150628:0511,1.27,0.0,9.1,0.53,9.6,13.94,5.17,0.0
20150628:0611,12.73,0.0,31.52,1.82,17.95,14.24,5.1,0.0
20150628:0711,23.36,0.0,49.42,2.5,26.75,14.82,5.45,0.0
20150628:0811,79.22,0.0,133.9,6.79,35.67,15.32,5.52,0.0
20150628:0911,212.01,55.8,273.21,15.87,44.26,16.03,5.66,0.0
20150628:1011,108.11,0.0,176.94,8.97,51.9,16.49,5.86,0.0
20150628:1111,127.83,0.0,206.43,10.46,57.54,17.25,6.14,0.0
20150628:1211,531.33,547.95,287.15,32.27,59.87,17.7,5.59,0.0
20150628:1311,488.56,455.75,311.21,30.29,58.06,18.28,5.45,0.0
20150628:1411,450.64,428.73,276.86,28.64,52.76,18.58,5.24,0.0
20150628:1511,120.13,1.86,194.69,9.94,45.32,18.55,4.97,0.0
20150628:1611,234.29,142.79,227.3,18.06,36.81,18.61,4.76,0.0
20150628:1711,144.43,114.46,133.78,15.39,27.91,18.56,4.41,0.0
20150628:1811,58.76,0.81,104.3,6.1,19.07,18.23,3.93,0.0
20150628:1911,19.97,0.0,44.12,2.54,10.64,17.47,3.93,0.0
20150628:2011,0.49,0.0,7.0,0.4,2.96,16.65,4.0,0.0
20150628:2111,0.0,0.0,0.0,0.0,0.0,15.65,4.0,0.0
20150628:2211,0.0,0.0,0.0,0.0,0.0,15.02,4.0,0.0
20150628:2311,0.0,0.0,0.0,0.0,0.0,14.56,3.86,0.0
20150629:0011,0.0,0.0,0.0,0.0,0.0,14.13,3.72,0.0
20150629:0111,0.0,0.0,0.0,0.0,0.0,13.94,3.38,0.0
20150629:0211,0.0,0.0,0.0,0.0,0.0,13.59,3.1,0.0
20150629:0311,0.0,0.0,0.0,0.0,0.0,13.42,2.69,0.0
20150629:0411,0.0,0.0,0.0,0.0,0.0,13.4,2.48,0.0
20150629:0511,21.22,0.0,45.52,2.63,9.53,13.59,2.34,0.0
20150629:0611,52.64,0.0,93.85,5.41,17.88,14.24,2.21,0.0
20150629:0711,117.29,32.63,163.47,10.99,26.68,15.26,2.48,0.0
20150629:0811,58.82,0.0,104.41,5.29,35.6,15.76,1.79,0.0
20150629:0911,181.39,31.12,256.45,14.14,44.2,16.46,2.07,0.0
20150629:1011,365.88,250.42,325.19,24.56,51.83,17.09,2.62,0.0
20150629:1111,389.81,258.71,359.56,25.93,57.48,17.33,2.28,0.0
20150629:1211,442.03,350.74,356.74,28.56,59.82,17.97,2.48,0.0
20150629:1311,446.89,381.57,336.46,28.84,58.02,18.82,2.55,0.0
20150629:1411,347.97,218.15,336.4,23.91,52.74,19.34,2.28,0.0
20150629:1511,274.73,145.09,293.57,20.03,45.31,19.61,1.72,0.0
20150629:1611,271.66,268.77,169.96,21.45,36.8,19.49,1.52,0.0
20150629:1711,134.46,62.32,166.95,13.09,27.9,19.34,1.17,0.0
20150629:1811,59.83,1.15,106.51,6.5,19.06,19.26,1.1,0.0
20150629:1911,7.03,0.0,21.71,1.25,10.63,19.13,1.38,0.0
20150629:2011,1.22,0.0,9.1,0.53,2.94,18.56,1.52,0.0
20150629:2111,0.0,0.0,0.0,0.0,0.0,17.63,1.24,0.0
20150629:2211,0.0,0.0,0.0,0.0,0.0,17.11,1.66,0.0
20150629:2311,0.0,0.0,0.0,0.0,0.0,17.29,2.48,0.0
20150630:0011,0.0,0.0,0.0,0.0,0.0,17.36,3.03,0.0
20150630:0111,0.0,0.0,0.0,0.0,0.0,17.0,3.24,0.0
20150630:0211,0.0,0.0,0.0,0.0,0.0,16.76,3.31,0.0
20150630:0311,0.0,0.0,0.0,0.0,0.0,16.48,3.45,0.0
20150630:0411,0.0,0.0,0.0,0.0,0.0,16.29,3.59,0.0
20150630:0511,16.69,0.0,38.52,2.22,9.46,16.44,3.66,0.0
20150630:0611,49.68,0.0,90.35,5.21,17.81,17.06,3.59,0.0
20150630:0711,124.13,55.34,156.37,12.52,26.61,18.02,4.28,0.0
20150630:0811,159.89,37.5,220.18,12.93,35.53,19.36,4.48,0.0
20150630:0911,408.62,526.75,117.99,28.11,44.12,20.55,4.62,0.0
20150630:1011,492.8,629.6,160.02,31.67,51.76,21.82,4.62,0.0
20150630:1111,437.79,367.98,336.73,28.44,57.42,22.91,4.48,0.0
20150630:1211,542.15,655.36,233.09,33.89,59.76,23.87,4.55,0.0
20150630:1311,553.49,746.08,162.46,34.82,57.98,24.59,4.76,0.0
20150630:1411,507.8,696.73,128.85,32.84,52.71,24.99,5.03,0.0
20150630:1511,410.38,520.74,139.41,28.31,45.29,25.07,5.17,0.0
20150630:1611,290.28,363.63,107.89,23.39,36.78,25.07,5.38,0.0
20150630:1711,141.49,179.52,78.89,17.49,27.88,24.86,5.1,0.0
20150630:1811,24.51,10.6,43.83,11.39,19.04,24.43,4.83,0.0
20150630:1911,15.24,0.0,37.12,2.14,10.61,23.89,4.34,0.0
20150630:2011,0.68,0.0,7.7,0.44,2.92,22.62,4.21,0.0
20150630:2111,0.0,0.0,0.0,0.0,0.0,21.41,4.41,0.0
20150630:2211,0.0,0.0,0.0,0.0,0.0,20.7,4.62,0.0
20150630:2311,0.0,0.0,0.0,0.0,0.0,20.07,4.83,0.0
20150701:0011,0.0,0.0,0.0,0.0,0.0,19.55,5.31,0.0
20150701:0111,0.0,0.0,0.0,0.0,0.0,19.03,5.72,0.0
20150701:0211,0.0,0.0,0.0,0.0,0.0,18.5,5.72,0.0
20150701:0311,0.0,0.0,0.0,0.0,0.0,18.01,5.66,0.0
20150701:0411,0.0,0.0,0.0,0.0,0.0,17.63,5.45,0.0
20150701:0511,10.53,0.0,28.01,1.62,9.38,17.55,5.45,0.0
20150701:0611,50.41,0.0,91.75,5.29,17.73,18.25,5.59,0.0
20150701:0711,119.78,167.45,58.22,16.92,26.54,19.95,5.66,0.0
20150701:0811,272.17,323.98,112.32,22.22,35.45,21.59,6.21,0.0
20150701:0911,398.57,497.92,134.22,27.51,44.05,23.42,6.21,0.0
20150701:1011,194.01,30.11,284.65,15.39,51.68,24.94,5.93,0.0
20150701:1111,75.69,0.0,134.7,6.83,57.34,26.02,5.86,0.0
20150701:1211,253.88,68.16,344.22,19.39,59.69,27.1,5.66,0.0
20150701:1311,336.04,184.38,364.77,23.83,57.93,27.93,4.83,0.0
20150701:1411,49.96,0.0,95.64,4.85,52.68,28.05,3.52,0.0
20150701:1511,49.58,0.0,94.85,4.81,45.26,27.06,1.79,0.0
20150701:1611,120.86,11.12,196.45,10.46,36.76,26.01,0.14,0.0
20150701:1711,91.96,8.74,153.15,8.4,27.87,25.26,0.9,0.0
20150701:1811,59.42,1.98,107.61,7.19,19.02,24.54,1.24,0.0
20150701:1911,0.92,0.0,8.4,0.48,10.58,24.04,2.97,0.0
20150701:2011,0.94,0.0,8.4,0.48,2.89,21.72,3.45,0.0
20150701:2111,0.0,0.0,0.0,0.0,0.0,20.33,2.28,0.0
20150701:2211,0.0,0.0,0.0,0.0,0.0,19.68,1.86,0.0
20150701:2311,0.0,0.0,0.0,0.0,0.0,19.14,1.86,0.0
20150702:0011,0.0,0.0,0.0,0.0,0.0,18.61,1.52,0.0
20150702:0111,0.0,0.0,0.0,0.0,0.0,17.81,2.76,0.0
20150702:0211,0.0,0.0,0.0,0.0,0.0,16.82,3.24,0.0
20150702:0311,0.0,0.0,0.0,0.0,0.0,16.08,2.83,0.0
20150702:0411,0.0,0.0,0.0,0.0,0.0,15.62,2.14,0.0
20150702:0511,13.83,0.0,33.62,1.94,9.3,15.79,1.66,0.0
20150702:0611,49.21,0.0,89.65,5.17,17.65,16.55,1.66,0.0
20150702:0711,30.92,0.0,62.17,3.15,26.45,17.51,1.79,0.0
